dw_δ90,xr_μ1,tn_μ2,gy_φ13,tn_ξ4,tn_ξ5,gy_Σ6,tn_θ7,bh_ω38
25.697489,2.813904,-21.040198,-11.071809,4.012182,78.12585,-29.292236,-1.054208,57.646307
18.036761,-2.636349,-21.957733,4.835185,2.978093,57.172903,-48.167625,2.488355,50.976756
42.448425,1.925871,-12.690678,-7.406152,2.366729,70.27317,-2.46265,-0.48937,61.438734
17.8307,10.094243,-36.313087,-9.29883,6.055756,48.228795,-61.624266,0.0,44.028765
19.435201,12.256569,-24.341741,-2.525265,8.668675,73.746257,-58.027631,1.0,62.449137
25.377467,13.060889,-25.682254,3.824898,8.781994,71.424234,19.793418,-1.0,62.739002
21.259185,10.195457,-16.127838,-13.39254,2.022663,30.615601,-62.492515,0.0,53.321126
18.788886,5.691893,-31.160443,5.185285,5.757127,47.253073,40.070726,1.0,52.317495
46.626364,-0.700536,-13.969699,-8.629952,6.151425,53.821395,-57.319567,-1.0,66.634587
18.430213,-12.491743,-17.270642,2.624456,7.107955,66.205858,-26.393905,0.0,58.748214
26.638475,-0.143651,-45.043141,10.942677,5.808418,39.662262,-0.368965,-1.598025,65.429798
32.452461,-1.210592,-37.908276,-2.209748,4.495285,28.679566,-81.031821,1.0,48.178596
27.652252,0.453945,-23.670569,-0.909636,5.789624,48.14047,1.011973,0.354977,50.470527
36.546449,12.872139,-11.582729,-1.16998,9.584143,76.532027,-49.019225,1.0,49.037139
42.43123,-9.14218,-12.963656,0.561812,7.076965,55.437609,12.459447,-0.202333,54.906852
34.005379,2.883444,-26.138077,-8.199625,3.376318,42.441515,-78.300118,0.173932,61.391872
22.196086,19.259055,-14.686841,-11.098232,7.887107,47.555555,-6.098417,-1.0,47.673562
28.769509,2.923636,-32.770109,-2.474193,5.794824,37.278608,-4.384247,-1.0,67.044008
15.641467,-8.367444,-29.170764,3.033916,5.225196,81.933866,34.396317,0.0,45.13633
33.861775,-1.463185,-21.194392,3.48984,9.892018,33.328727,-30.448593,0.545855,54.657304
38.341569,-11.743593,-43.553511,-5.896418,4.281304,62.548768,-41.60266,0.254188,55.473184
44.088719,15.337673,-18.425043,6.790833,5.075571,41.357134,12.633295,-1.0,51.071613
44.634663,2.451402,-29.8257,-0.742067,2.624252,50.754219,-74.244388,0.169404,53.602509
38.457706,-2.653851,-15.844054,-7.771366,1.089457,53.139654,14.691285,1.550085,68.600449
21.388659,-3.022664,-42.719127,12.405076,4.971259,65.489479,-62.215499,-0.237569,54.196514
46.228547,12.643805,-39.016966,-5.283352,2.139918,79.863094,-18.740393,-0.895955,54.732561
25.09289,12.490605,-37.530974,-13.008083,3.031592,65.228072,8.260518,-1.699891,56.112749
36.383037,1.678175,-37.640762,6.024383,4.878452,82.437807,-19.951029,0.0,45.941036
28.665653,-15.380993,-25.074131,-5.341236,7.210111,48.873858,17.954913,1.507086,43.382742
22.931647,6.757374,-35.115318,3.068331,4.770872,80.902177,42.61444,-1.0,58.472035
33.835787,6.472914,-11.889656,1.334564,2.390031,48.772656,17.68248,1.559703,48.833638
46.293729,-6.424675,-15.663641,4.676273,3.994735,48.331335,-65.565764,-0.145952,43.520682
38.629726,3.785365,-11.252765,9.235721,2.095953,30.733658,17.310552,0.456328,50.980302
33.299386,-4.13561,-36.786035,1.002265,7.911936,40.293699,-84.632225,-1.0,49.365161
43.492202,2.218008,-44.529992,5.237636,8.602251,60.408679,-30.152201,0.0,67.642308
41.942338,11.982437,-42.931058,-25.473444,7.542738,58.684504,34.664521,1.735515,68.580706
30.679267,9.382115,-38.969863,3.423279,4.129343,29.476878,31.981422,-0.494261,45.871793
29.002873,-0.680855,-39.228852,17.505979,7.002382,31.789997,-36.741461,0.0,45.213282
33.699132,5.17768,-25.381612,4.714345,-0.328546,79.636841,17.159621,1.0,44.143006
44.658802,0.25799,-26.253112,-2.028309,5.696765,37.654781,12.788395,-1.0,52.378267
45.35262,-1.723409,-34.793794,-0.363478,2.385213,72.075256,-21.372997,0.033225,48.522942
41.523944,4.645778,-17.998247,1.397534,6.952908,32.438927,-2.163935,0.0,52.957211
31.955197,1.474568,-38.806286,-11.166777,3.432389,61.946554,23.972277,0.168357,47.64825
25.626168,4.697307,-40.706696,10.90909,5.509358,58.38561,44.488232,1.421336,54.99879
20.453176,-2.356925,-44.506287,4.841159,1.550302,79.059722,-77.389923,-0.701931,64.742676
34.22498,-2.68461,-42.606303,1.606567,2.538722,57.449433,-25.868568,1.0,54.790201
45.487307,-1.770723,-32.187682,-11.147451,8.279011,30.307295,-63.014073,1.0,47.516414
21.00712,13.47915,-43.588602,-8.900472,8.701397,80.988612,39.580342,1.0,59.057078
28.919638,1.151722,-34.369905,8.176227,7.875124,41.495949,-19.32229,-0.011921,65.865037
19.101719,28.710772,-28.7107,0.394642,3.082376,60.726713,-29.392723,-1.0,57.244121
24.239273,5.8121,-41.314249,7.598945,7.558424,75.668268,-79.953067,1.967449,67.889509
31.447726,0.634707,-12.27704,7.954567,-0.769294,32.88427,20.141037,-1.0,56.581801
28.948723,4.897795,-28.309261,-5.084893,6.133086,68.989392,26.404893,2.561963,51.116529
21.708861,7.07486,-12.940861,-8.809344,8.806712,29.642189,12.633247,-0.023639,44.403762
24.639158,5.755618,-22.977237,-4.081665,3.780493,32.57097,-83.170202,0.310137,48.995441
22.600244,-8.574003,-30.026739,-4.769226,2.907116,71.711764,-14.333983,1.0,59.626768
39.488875,9.608677,-16.828923,-14.536219,2.770723,29.735352,-75.001469,-2.689616,47.034462
19.784535,-3.122128,-39.316799,1.497677,2.644153,80.76004,24.006073,-1.0,60.091422
45.230089,2.014189,-44.577402,-17.623903,2.616482,31.40433,-45.510752,-0.774257,47.969603
44.499662,0.245176,-15.835578,15.424762,7.015027,49.422307,38.307395,-1.592367,62.459206
37.385662,12.748936,-31.719014,-4.06583,9.690881,42.783032,-77.779786,0.469231,62.592844
43.976255,-4.248638,-28.129733,13.874068,1.286173,80.249309,18.493807,0.0,60.689285
31.936732,1.591251,-22.455753,6.237372,4.983559,50.228368,-81.614264,1.0,47.174004
23.225938,10.298666,-31.685907,-2.360877,5.016034,65.904895,-2.532205,-1.0,55.506569
32.826318,3.030603,-36.140584,8.260268,5.314923,75.691301,41.881807,-0.861343,64.341403
43.205814,-2.881086,-45.026168,-0.86705,3.312869,71.428961,-8.793409,1.0,58.697092
44.983225,-1.878253,-31.7183,4.531955,2.014913,43.958462,35.268992,0.257165,54.211864
36.135943,7.199292,-21.479432,8.033881,4.698975,41.726926,-83.816317,-1.0,54.52987
41.924294,-3.850821,-21.774009,-9.796679,0.222739,53.44325,-46.41592,-1.0,61.229565
36.37352,1.143332,-24.780821,13.622661,4.218594,76.113667,-21.428237,-1.482965,60.997302
15.635153,5.606012,-33.112896,0.527579,-1.719343,76.860364,37.757971,0.879283,62.87842
24.444361,5.948828,-25.488005,6.81343,5.743249,34.163862,8.173431,-1.0,61.959519
46.435483,-8.051745,-18.430025,17.495764,6.337638,82.26426,-0.084884,1.436856,63.695033
16.377975,13.124469,-33.016755,-16.911965,8.863416,65.232563,41.066618,-0.828297,52.168279
20.839098,-0.067379,-25.780009,19.049298,5.989584,45.432744,10.255362,1.0,52.21036
30.804323,-9.814658,-11.389392,6.531243,2.018282,76.618379,-1.375314,-0.361024,52.069939
22.501277,8.487831,-15.403781,-3.360052,2.162088,62.228835,16.16764,1.0,51.746063
26.99293,-9.885766,-28.82633,-9.937094,5.03692,47.318281,-7.595531,1.0,65.438508
38.377725,7.764503,-32.200898,2.359679,6.198462,59.816404,-26.72144,0.703891,62.493595
17.243133,9.037797,-31.51329,-12.378659,4.082353,65.64314,-68.324958,1.0,52.139194
25.324975,4.461765,-22.614479,17.02985,3.355919,56.841411,15.20888,1.400289,52.338138
27.671491,2.14334,-27.356968,6.116852,3.642853,55.099652,-49.26834,0.0,60.099638
20.097557,13.198679,-39.779123,-4.742605,7.96868,38.358587,-2.79914,0.883581,47.179226
40.754935,12.385171,-20.936601,8.750544,7.372096,61.297666,-40.374681,0.0,60.459272
29.43425,-0.204459,-19.60469,-4.710343,2.398671,47.396884,-37.18303,0.0,50.708015
16.556708,10.516815,-24.602879,-11.007918,7.756978,31.064626,-42.141111,-1.0,50.791093
16.722156,4.195166,-36.241863,-3.63535,3.423265,80.629659,4.841788,0.0,51.571164
25.199643,-8.779814,-12.490665,-4.503816,2.825469,49.540498,-72.37005,-1.0,54.867794
44.604754,5.831226,-14.338113,11.113478,3.552274,31.465624,-11.85211,-0.566503,60.182324
30.022122,15.149676,-27.924116,3.620078,6.35847,28.757809,-1.919473,-0.872043,49.680233
28.388915,-14.945138,-22.066772,-0.070919,7.626792,75.189351,34.541561,0.0,58.655716
23.825709,6.676023,-16.019694,-2.58624,5.078141,27.332198,-67.299263,-1.734694,43.548152
33.848687,7.254978,-12.218221,18.408871,3.74283,69.379145,-22.511725,0.235148,47.682492
18.212371,10.060915,-42.529406,0.931503,9.780477,30.632367,1.818148,-0.67391,58.487995
30.158825,3.497423,-40.669621,3.481648,7.087348,37.632657,-69.82557,-1.941174,62.978324
44.541203,3.713415,-25.670318,-11.784087,5.918408,54.811861,-10.46711,-0.87452,66.029649
45.117399,9.271556,-43.12421,-17.152805,9.861077,75.73089,-69.371228,-1.011288,50.574363
15.284123,-8.508027,-18.25379,-4.14951,9.444261,78.331664,-52.427707,1.0,57.057491
29.058433,12.939526,-20.150728,-13.493459,6.053149,37.056493,-52.401558,1.0,61.712981
22.581276,-1.670108,-32.388355,8.109832,3.697768,68.713297,-60.765332,1.0,54.137264
43.060487,2.079215,-27.5295,-1.718989,4.703632,77.511843,-21.97138,-1.0,61.899816
20.007262,1.354978,-32.658464,-3.048433,6.163562,69.866964,-55.824083,1.0,66.438254
31.065438,19.108846,-21.869169,10.372464,2.334801,41.335286,-14.477054,1.0,66.525964
36.808131,1.65811,-42.227064,-3.710778,2.735238,63.77372,-73.244234,2.175304,64.064122
23.197879,13.793848,-27.787383,-13.389041,5.966458,50.617613,28.120336,-0.433321,59.098724
40.784088,6.297587,-36.958884,1.959439,6.427955,43.899117,28.267248,-1.469279,53.151793
24.93256,-8.121234,-28.019254,5.751829,11.624891,38.321392,-83.566994,-0.586323,56.519622
47.608013,8.505095,-33.866898,7.527514,5.916854,33.538596,-47.988321,-1.0,50.704866
30.062573,0.228451,-14.928088,4.810048,6.136939,27.979893,-16.23874,1.0,58.702175
19.344886,1.33377,-18.406345,6.001173,4.641526,68.498986,4.508487,1.0,60.518769
15.353434,-3.99378,-29.690598,5.651511,6.062099,35.98534,35.936434,0.0,44.912081
25.497617,-0.073038,-35.349413,0.611194,4.007258,61.724903,-68.09082,-1.0,49.459384
17.298456,8.37031,-24.433455,5.689322,4.142836,28.468632,-25.898162,1.0,46.139547
40.971138,6.22539,-44.174426,-4.729387,6.862002,35.857859,-39.541163,0.0,52.782237
36.29798,-12.608284,-24.606501,-8.558698,7.437684,45.429179,-18.071973,-1.0,45.317058
26.038275,11.936418,-31.28052,-5.008205,3.543939,41.367521,-34.6391,-1.28973,52.058366
25.842527,-1.674478,-13.219925,-0.346619,2.433937,80.183844,-39.392021,1.185188,50.223988
18.189359,13.657265,-44.893369,-6.787849,6.575474,51.976333,26.973211,-0.047069,50.089247
36.247383,7.259621,-13.277725,6.769693,1.694538,64.75146,-5.6685,1.0,64.194352
28.107448,11.00156,-42.500413,-3.106224,5.645594,73.989322,29.395871,1.0,59.334712
17.05803,12.152012,-12.01214,-2.597643,6.571697,44.030883,-85.791435,1.0,58.882913
47.363288,13.549948,-24.366767,1.086564,4.087378,46.992207,-64.132714,0.397667,66.89513
18.195172,9.713352,-17.882648,-10.817777,2.357446,60.046477,-72.464652,0.196572,56.421934
22.174806,-3.08549,-32.85169,9.218586,9.32344,36.780707,-58.699245,0.373549,52.934979
25.274351,-1.280388,-25.012887,4.537791,7.832361,54.612301,-59.157967,0.0,59.410325
25.430135,21.197875,-20.276881,6.88181,3.79937,41.530835,33.540286,1.496252,64.847618
16.137089,-3.961177,-39.834124,-7.512998,4.380314,69.265394,-33.851902,1.0,59.798188
34.245532,11.411239,-14.485695,0.155449,4.7098,74.447597,-38.874367,-0.285973,54.72904
34.919751,15.769317,-27.044156,-6.394162,0.10376,58.921564,-66.421496,0.704446,47.449994
27.973904,4.538931,-16.528442,-21.306164,7.920356,39.614597,-46.376325,1.0,67.864856
26.170868,-10.833972,-15.987861,7.761416,4.83739,42.851013,18.973259,-1.452083,43.827772
17.204787,5.839716,-28.525661,12.654102,7.814229,43.679401,-48.416695,-1.0,49.712383
40.66439,8.02073,-39.15907,-12.139971,1.233252,53.117444,-15.912413,0.0,62.308103
20.861565,0.016719,-29.030775,-5.385611,4.977474,49.036936,-51.583654,0.0,63.922274
46.681157,-1.772594,-13.255053,-6.474261,10.262897,80.767459,-33.166088,1.0,45.360879
16.093067,-3.908453,-26.974238,7.435887,5.014198,31.062688,-69.124639,-1.0,49.262935
44.432913,1.311535,-14.474896,9.820025,5.545726,66.262705,-68.216383,-1.0,55.283148
28.191572,14.703072,-42.240909,6.388032,4.675221,31.426636,7.093946,-0.352663,55.517136
41.548208,2.881393,-40.241411,-12.514025,6.312828,29.810493,-40.668801,-1.0,45.451542
27.510604,-3.046365,-43.278892,8.670629,-0.133187,47.976677,33.949628,-1.0,59.704677
45.401353,5.255822,-22.626821,1.443247,9.52859,74.784397,-61.862051,0.574284,60.179824
17.572227,13.924038,-31.881323,6.782626,0.22016,29.229414,-78.239708,0.0,56.093636
36.199208,2.794047,-43.072689,15.804028,5.056455,77.715291,32.778646,0.0,63.120639
35.213777,4.390977,-12.540559,4.942307,2.617606,54.444517,15.483708,-1.0,48.863408
15.530263,-11.607041,-26.258792,-4.610836,7.270564,64.702137,-77.568297,-1.0,51.999051
21.601763,5.816416,-16.930746,-10.353666,2.513369,42.32265,-79.470764,-1.010255,66.450527
17.524127,-1.246873,-14.453453,-11.315253,1.342943,63.156423,14.715162,-1.154829,60.766482
40.576753,3.712612,-16.348798,9.071356,3.620713,81.948434,2.417193,-1.034163,66.432927
29.055876,4.178427,-42.164978,-9.51165,0.573156,63.724504,-56.767742,-0.065744,45.158058
39.144836,12.055027,-16.833146,-2.540971,3.68601,76.371851,20.418064,-1.156171,58.039666
30.56783,-4.025632,-28.819322,-0.653024,5.731242,78.740386,-74.328326,1.0,64.118274
37.497286,2.681739,-27.194917,-1.429872,4.427675,82.666657,-81.898632,1.0,59.487984
25.721478,6.706893,-27.890619,-0.349479,4.178874,72.137681,-78.009354,0.0,63.651578
28.844987,-11.461813,-41.955427,-19.788675,7.816578,48.945551,10.500472,0.0,46.044133
43.270944,-13.88857,-30.083521,-12.424055,0.630239,69.267275,-77.601759,0.0,46.388525
32.284851,10.344,-30.905593,-7.252689,5.998343,68.294469,35.936906,0.0,51.391255
42.677502,21.717022,-18.657344,-17.936493,5.81375,62.051938,-42.996979,1.0,64.446309
37.327348,16.569612,-38.756081,-8.682854,1.575648,61.285274,-65.835092,1.0,51.430176
19.941499,-3.032486,-15.254018,0.875186,1.576975,43.011871,13.569196,0.0,56.88892
27.983984,2.383518,-19.643083,-6.542433,2.176707,57.085573,-35.04648,-1.897234,43.226771
16.281485,3.982671,-16.286272,5.868203,6.44136,60.940553,17.417871,0.047293,67.20244
22.029382,11.041662,-35.122067,5.197797,4.564843,54.861958,33.557578,-1.0,55.416212
25.660981,-2.130595,-32.333864,-8.046486,7.130843,45.082271,19.362379,1.0,63.03142
26.407522,10.48046,-39.848164,7.938003,7.285376,50.182712,-82.839682,0.0,56.450862
32.740701,-2.889889,-39.849739,-9.860033,5.729404,48.395695,-46.164069,-1.0,43.194359
33.272046,9.335006,-11.120286,-9.012462,5.291571,34.128023,-0.416166,1.0,65.106214
37.179398,2.008288,-21.904436,3.593289,4.95871,33.652357,33.076414,0.0,43.603086
17.952166,5.460896,-23.598631,1.568668,4.702977,71.33718,23.811264,-0.288542,61.544224
20.953925,1.907072,-16.677913,2.968254,5.988011,50.560347,-63.384491,-1.252831,58.751889
21.786436,7.283358,-20.548549,-8.63164,3.905517,29.513041,43.820815,-1.0,68.23636
19.289744,5.874023,-40.26714,6.887,4.199589,42.852287,-20.311877,-1.747638,54.655137
32.65636,-4.292095,-29.047396,-12.387086,5.458325,29.096618,-31.031978,-1.0,65.303193
36.126382,1.298905,-13.34189,-7.706862,6.69097,71.546206,8.294168,0.0,46.117105
43.112546,6.730073,-12.972418,-3.216563,6.027669,26.900191,-38.223644,0.545152,63.304111
48.47259,-10.896078,-44.975538,-5.711704,1.95982,53.893999,-22.914989,-1.0,44.375367
38.884811,4.088492,-38.212036,-7.945022,2.666881,81.104817,-64.38852,1.146377,62.148953
18.273619,19.74687,-14.075981,8.110288,3.322723,37.761913,-72.27793,1.085047,48.340618
33.32698,2.989231,-22.587094,13.366299,3.37805,59.562832,-3.746628,0.575777,63.586759
47.529676,-0.147825,-34.429482,10.147686,-0.133664,38.884549,-69.871107,1.0,65.594283
48.50712,-1.196161,-21.022973,19.206292,12.026638,34.338697,-31.99764,1.0,51.508396
26.988385,-13.261719,-15.150229,1.850995,7.204515,52.574588,-51.070792,-1.0,50.542546
40.631922,-3.851104,-29.403488,-5.290551,3.064381,47.557819,2.256316,0.573162,66.122837
30.701835,3.484688,-38.886136,-4.839317,6.557341,27.889648,-67.152964,0.161031,63.870942
43.374733,-0.578112,-41.796521,-8.417136,1.729645,37.782466,-42.42015,-1.057299,44.865051
26.580203,2.319391,-37.383195,-2.389026,7.941593,76.924379,0.610993,-1.0,57.234322
23.838746,8.940154,-25.613076,4.938774,3.065698,78.478407,-68.862432,-1.0,51.928456
39.744253,-10.015263,-14.779622,2.612364,4.099649,72.880565,-72.667482,-1.090068,54.445316
26.565105,-14.811381,-11.141559,-8.828937,2.751268,59.606434,-38.421512,-0.363864,54.976846
22.960099,-5.049581,-34.186464,4.551708,3.741063,55.91751,5.541136,-1.880301,56.631143
26.458545,-4.335853,-19.172993,15.075518,2.936173,29.663739,-5.617489,0.0,49.651461
41.314397,5.661799,-11.326669,2.957519,7.416013,35.107756,14.331196,-1.0,65.360349
16.580096,7.764384,-15.950002,3.01424,4.279889,37.004852,-50.239428,0.612162,64.421334
44.380077,6.47603,-27.217257,-13.635936,6.696403,55.97688,-37.518979,-1.0,54.614298
38.535272,12.300186,-15.692333,-7.971294,4.520601,40.163079,39.788315,1.0,56.313092
27.195013,9.578089,-16.835461,-8.556183,-0.157178,50.004047,-60.396927,-1.0,51.74724
41.729224,10.325223,-25.935079,-1.328859,5.619628,65.285985,-35.685793,1.0,63.975372
46.765807,-1.836385,-24.872792,1.957987,2.838898,61.885158,24.154335,0.137211,57.581644
46.675952,-5.408469,-31.493029,-7.705472,4.137735,57.920098,-28.335248,2.539823,58.082917
29.366545,-1.454003,-21.440292,4.374057,4.101408,35.67117,-16.956234,0.0,66.380617
27.029352,6.842475,-32.633645,12.232559,1.333389,52.047586,-56.362251,-1.0,59.735663
22.545488,0.571242,-39.69715,2.67919,1.936227,52.384973,-34.294137,-1.0,62.505401
41.369955,-7.676702,-34.723459,4.712197,3.599999,28.559104,-85.596054,1.0,57.68322
18.036233,11.110114,-15.421792,6.421654,-1.225465,80.164954,-26.882863,1.430056,63.790238
39.473991,-1.646559,-29.409629,7.354273,6.137198,61.529397,-40.152704,1.0,56.00823
24.91852,5.36282,-25.683829,-7.708715,5.769794,48.972344,-0.18765,0.390457,60.994943
21.472172,11.942116,-32.13381,-2.565815,6.869215,35.781446,-39.759896,0.0,43.115905
45.16392,0.918991,-40.549541,15.119924,6.142882,83.590696,-47.054884,-0.054286,58.768306
33.366951,-5.030003,-41.851944,2.572578,7.875691,77.752607,20.270704,-0.083635,62.826451
21.154415,13.106219,-31.333861,5.236419,6.507196,45.447238,20.198987,-1.213823,65.901296
38.085178,10.006123,-19.497154,-2.019938,4.641101,58.611908,-75.871265,1.128374,50.664012
33.07724,-3.995983,-33.640995,-4.288885,5.2396,31.605616,17.415966,1.0,50.2538
18.136539,0.20169,-21.786915,-2.141704,4.72056,34.503482,-3.096531,-2.8872,46.499635
34.245635,1.837644,-38.476482,5.434592,2.975916,71.857719,26.716015,1.0,44.861568
24.899095,2.648813,-25.131295,0.72954,2.618182,76.735486,-6.092483,0.0,53.986637
43.198578,8.538277,-38.805627,13.82947,4.130154,58.106288,7.512904,-1.0,62.028138
34.582574,7.535202,-30.330414,-22.651514,5.903012,72.962515,-47.887291,1.0,65.140259
21.065732,-9.043933,-43.025043,4.194239,9.071143,36.218361,-55.913806,0.07883,55.284495
16.91519,-1.416144,-19.721263,8.3452,5.635011,50.955534,-44.456458,-1.0,62.180989
39.504102,19.078578,-12.209469,-0.073105,8.448151,75.754296,25.113828,1.287198,46.050114
21.033632,5.218594,-25.709527,8.14585,4.857608,66.712548,-54.24838,-0.368217,50.317092
19.350298,13.608456,-38.388387,-2.682325,1.043693,79.410612,-33.324752,-0.645133,58.552325
34.253563,-3.68589,-43.889608,0.412372,3.373346,37.933025,4.770548,-0.687534,46.633356
40.676041,-1.893837,-38.441087,14.596024,4.703002,52.336478,22.388946,0.618606,53.36571
47.151548,18.561568,-23.795596,3.794278,7.634601,60.331278,12.708198,0.604237,46.248479
27.802341,18.030949,-11.565425,-13.422923,5.16337,81.086674,-33.33408,-0.821934,59.59535
34.956863,4.872087,-21.00918,6.796429,8.268133,44.392899,-60.743835,1.0,52.353372
43.395422,-4.051367,-12.312221,2.505955,3.805777,41.334594,32.426292,1.0,48.042811
38.090778,7.75235,-37.788456,5.056575,5.215018,47.615735,-24.530522,0.0,46.080485
32.485617,3.15617,-24.248681,3.25176,5.778263,82.065644,-63.985858,-1.0,65.405544
23.193739,6.999747,-31.213527,6.766156,5.757028,26.402703,-14.35899,1.0,53.871666
34.728548,5.208744,-27.622886,0.272743,8.510852,28.113411,-80.303544,-0.374602,46.105907
45.374598,-0.995782,-21.908747,3.701264,1.939363,78.53702,-8.16216,0.0,43.598486
32.501179,0.687881,-26.999451,10.983582,3.304369,83.590609,-64.414866,0.0,59.58551
32.644244,2.455053,-35.42497,2.414115,9.104589,66.837777,-13.152031,1.0,44.784309
36.521667,16.208067,-37.053201,15.707622,7.883323,43.87685,-20.496228,1.0,60.781098
26.11919,1.416524,-16.107777,8.039852,3.661318,32.203765,-36.706078,0.0,66.983776
29.133821,-0.698217,-34.812682,-7.91638,4.678851,46.078808,-14.714187,-1.548485,52.192129
25.934994,-14.784475,-42.633875,9.799351,6.572744,38.145085,5.407819,0.0,63.055956
35.050439,-0.885718,-20.479972,-0.259809,3.053313,33.227377,-24.063638,1.0,64.026737
45.720722,12.693605,-23.449188,-11.291097,4.944895,80.81621,19.658682,-0.930353,43.129167
18.017737,3.317182,-23.72372,-5.816852,4.039079,73.92556,-8.89108,-1.0,59.992603
27.596143,5.718606,-43.470176,9.517423,2.984431,29.375542,-64.067831,0.177713,63.157985
45.545166,16.122555,-28.127171,9.294754,8.421588,69.835281,42.780858,-0.808469,54.275435
45.180781,-8.542406,-25.255179,8.082778,4.93526,75.318034,-31.481603,1.0,66.696958
31.129136,4.858365,-20.774787,-3.654338,4.652292,81.065149,-58.014721,-0.471586,68.574287
20.834227,17.112932,-16.061376,-15.464242,9.12367,68.034643,30.403523,0.0,54.697516
21.907415,-5.110977,-33.245121,7.236453,7.539814,55.23125,12.755791,0.565251,57.188429
41.288228,14.487369,-22.385221,6.496947,4.146266,27.617551,-63.177191,-1.0,43.425106
15.503691,-0.450517,-12.775231,7.138611,8.29884,29.344122,-28.968605,-1.0,51.271028
33.55923,-1.867068,-13.868744,-1.292271,5.420133,75.21546,13.593324,0.0,43.528744
44.521973,5.588728,-11.950604,-0.162708,5.143328,51.556056,42.710631,-1.0,67.373827
39.789365,-0.781461,-32.644562,6.567438,2.578899,31.165072,32.953903,0.950298,56.99607
35.358338,17.98881,-36.929922,-13.669379,4.67894,64.129487,-75.312888,-0.760526,50.348378
26.382417,10.769668,-19.091785,2.629665,4.290302,31.997233,16.171962,0.792108,62.748227
29.741333,-0.143735,-30.022876,-4.130142,6.148475,80.985097,19.844321,-0.872011,44.276439
19.909695,9.675261,-42.009422,-15.517407,4.166981,41.471714,-6.02323,1.0,61.988648
19.230582,4.80137,-24.308788,13.113613,6.062214,40.049662,-61.205091,-1.049675,61.358263
39.277845,4.560839,-37.297455,0.099658,1.227051,37.820369,38.234065,0.790163,67.569001
19.822973,4.215714,-23.676429,-3.399299,1.142019,68.109405,-1.227627,0.0,67.451362
35.121287,0.045952,-43.581548,-6.458028,5.16846,66.297551,-6.597482,-1.12748,64.397899
17.673411,-1.090758,-24.966092,5.071087,5.606077,37.578097,38.512425,-1.0,55.200157
28.853626,15.156952,-26.429214,4.906511,4.832406,51.284145,-85.575315,-0.41584,58.217872
29.339909,-14.240938,-27.165223,-3.983632,7.392571,53.021378,2.517043,-1.0,56.740765
27.504613,6.347902,-32.386665,-7.553262,7.435265,76.177317,21.865331,0.28961,46.558194
24.224437,5.962517,-27.303702,0.107795,5.630958,47.388083,-81.679734,0.0,54.071781
22.488284,13.31548,-29.895614,-14.707365,1.285655,73.364906,-31.969283,0.174273,67.145427
48.015874,12.285029,-20.240786,10.72029,5.702038,31.323037,17.698229,0.190253,51.1543
24.30114,8.329883,-40.235146,16.63065,4.040939,77.521669,33.669267,1.0,43.406841
32.738408,2.258897,-12.806541,-9.674619,4.151223,38.36917,-81.210816,-0.428755,64.612422
33.485211,2.716611,-27.880188,2.754055,3.009069,53.340737,25.56838,0.0,53.651846
28.424696,-9.58548,-24.178478,2.150163,7.210155,60.248054,-42.899278,0.0,51.695325
38.106619,12.009698,-31.655318,-6.934427,8.017615,34.465219,-35.989565,-0.623152,54.042928
21.294937,12.543199,-17.952037,-3.193379,1.300745,28.681736,4.865273,-1.0,62.937425
39.820034,5.958665,-12.264367,4.260477,1.62011,75.481205,-5.98158,0.663961,50.462367
41.806462,10.88446,-25.358243,14.300152,4.209438,29.361504,13.812403,-1.144999,63.347866
33.41036,-6.799714,-20.607017,0.689987,2.513789,38.271146,-63.264501,0.043993,46.415711
29.947327,18.006162,-39.521288,-0.276501,2.08039,55.600425,7.211526,-0.842175,59.315498
28.861647,6.11704,-39.921653,-1.452126,3.55883,82.821033,-22.043304,1.0,59.226672
31.677439,14.489006,-26.085856,-0.379398,3.980508,28.946066,38.535876,-1.0,58.607909
45.175378,5.907033,-14.065708,-0.51603,2.398721,45.385068,8.691347,1.0,47.958079
43.384495,2.494793,-43.097778,-5.191606,3.801053,52.304777,-4.830686,0.346961,66.031927
40.739151,11.694165,-13.365797,-1.970132,0.045102,26.978099,-82.760842,-0.224038,67.410704
15.339807,7.627739,-33.980115,-9.302102,2.541251,73.319768,-60.418454,-1.0,47.179213
16.448896,8.570412,-33.921943,3.232198,4.379034,35.762917,15.568355,0.0,43.928868
26.833963,10.314474,-41.567644,-18.442353,9.530653,75.464506,-36.039033,-1.0,64.056769
27.077254,-2.660485,-33.994884,-13.547274,-1.109711,75.704566,-82.189454,-1.0,58.433995
17.483444,-1.53857,-33.091936,25.04604,6.365879,62.563902,-19.765963,-1.69654,45.557598
20.117053,9.468087,-29.576928,-1.947002,4.241028,74.826794,35.340971,-1.0,55.185837
42.710793,2.057872,-35.35336,12.592679,0.28768,32.533109,-70.951742,-0.598581,53.221389
34.946004,-0.640805,-43.046919,19.822645,5.587128,56.886295,-5.987816,-1.0,56.217086
17.969364,11.263053,-37.669771,4.127161,9.403449,80.692047,-33.702727,-0.399807,60.828766
19.71688,-4.792158,-41.728567,-3.708054,1.748486,33.402424,-24.652997,0.0,53.701024
19.122225,3.400671,-12.795086,9.839689,9.044036,81.053522,11.188442,0.0,51.986299
16.912282,12.845109,-36.875771,15.595679,4.779038,59.996099,21.895897,1.0,63.947556
