xr_θ0,bh_Σ1,mk_ψ22,mk_μ3,fp_δ94,fp_ψ25,gy_μ6
0.0,6.227511,-32.429967,6.940426,-0.398276,0.126252,11.280207
1.0,-0.524069,-31.294707,-4.412545,-1.456158,-0.134532,10.921382
1.226044,-4.143423,-24.265998,11.808755,-0.140943,-0.253784,11.082412
1.0,4.186038,-40.660018,0.188596,0.640438,-1.19545,14.194659
-1.0,12.600278,-26.958663,10.972806,0.373455,-2.190139,12.82715
1.575228,5.659384,-31.65568,6.887984,-0.299369,-5.34183,11.613173
1.0,3.810252,-26.010088,-4.637474,-0.638142,2.387669,15.206716
-1.0,-0.889477,-37.294834,3.952955,-0.528778,-0.681417,13.998313
1.629749,12.744546,-40.272202,-4.757355,-0.514596,-0.821995,15.200635
1.673777,-0.032075,-36.88928,3.541226,-0.029333,-4.192282,14.080393
1.0,2.435773,-26.512152,0.923714,-0.190042,-0.129333,10.886306
2.181681,-5.323986,-26.367999,6.679388,0.567149,4.292833,14.527847
-1.0,5.672231,-29.739199,-0.251273,0.326036,1.145134,14.794308
1.0,4.600181,-22.610346,-1.20654,-1.243592,0.372528,11.594281
1.220937,13.204649,-27.316059,9.380089,-1.774469,-2.898458,10.53298
-1.0,-1.091023,-31.667817,0.573955,0.094507,0.038082,11.697126
-0.036363,6.774667,-22.381218,5.018491,0.679301,1.131145,13.678855
0.354152,13.027657,-31.563634,0.837335,0.319691,-3.096783,10.455203
-1.0,4.396138,-35.25665,2.115058,0.176203,-6.311224,14.498726
1.0,2.789662,-31.44161,-8.927241,0.257951,-0.008305,13.9368
1.0,4.563257,-23.529677,2.929103,0.188572,-13.206796,11.819661
0.0,-0.957762,-22.64362,2.257227,-0.067952,-2.9384,13.742679
-0.881344,7.569305,-29.417394,1.568377,0.228062,-1.596084,14.633208
1.552139,2.413566,-23.204144,1.942969,1.165449,-2.049848,14.655054
1.0,-2.672007,-35.580812,10.096531,0.461293,4.882263,13.421104
1.0,5.044003,-39.738413,10.620253,-0.01309,2.367724,12.850934
0.0,0.4105,-31.588591,5.956217,0.10226,4.325836,14.89046
1.0,-3.708737,-36.492383,-3.995831,-0.163299,-1.540637,15.474271
1.438353,8.037153,-26.83198,-5.989332,0.946012,-0.330093,12.522329
0.894225,-0.099006,-38.911429,4.438079,-1.103669,-5.58234,11.491542
1.0,-2.136707,-40.890316,-1.646411,-0.058781,-0.977777,10.472989
1.521896,-1.380044,-32.547236,17.842641,0.130363,-1.384692,11.715136
0.0,-0.86747,-29.720091,0.971561,-0.458857,3.271234,14.128129
0.0,9.17803,-23.413959,1.717864,-0.155691,-4.224342,12.269722
-0.073028,7.509025,-38.055675,3.742036,-0.289467,-7.480213,11.793142
-0.099179,17.212278,-27.146705,10.902241,0.122919,-7.088292,13.792088
-1.0,0.232481,-37.666758,1.566253,-0.167889,4.287482,14.465326
1.0,6.16068,-32.599756,-2.02873,0.890864,-3.260326,13.053094
0.091075,0.597859,-38.805482,3.264276,-0.19501,0.278173,11.828309
0.282753,5.813756,-30.933061,-1.320947,0.141397,-2.281481,12.981975
-0.640605,3.365787,-27.068246,8.694213,0.433535,1.38303,14.661102
0.657585,0.976811,-32.807344,2.444918,-1.191972,-3.79472,15.592106
-1.142254,1.765731,-38.370555,-9.276476,-0.05322,-3.876803,12.7747
-2.65823,2.862284,-26.434811,-0.761786,0.630034,0.035267,15.448987
-0.27696,17.880684,-27.146895,6.778183,0.993158,-7.926587,12.096177
0.013973,-0.219431,-32.839803,-5.132278,-0.6974,-5.23755,11.791441
-1.905747,1.267475,-39.972349,8.815701,-0.128482,-4.329773,11.05282
1.0,9.245018,-36.212305,13.275008,0.644268,-2.007015,14.362776
0.0,-3.11219,-33.44677,5.881565,0.731242,0.789116,14.535943
1.0,2.445842,-35.87922,2.468835,-0.913128,-0.441716,14.121934
0.0,-3.61211,-24.771968,6.608413,-0.001243,3.852033,11.273471
-1.472695,9.177238,-25.676721,-7.752542,-0.534935,1.147343,15.494595
0.902755,-0.945102,-38.345771,8.702059,0.257758,0.94797,15.018406
0.0,-9.575271,-29.625979,4.554396,1.221172,2.007672,12.848253
-1.0,4.735647,-38.69141,1.586353,0.399746,-4.183281,11.20443
-1.83784,-5.665167,-27.234982,3.643863,-1.211558,2.285902,14.379756
0.0,12.210993,-25.80672,10.73411,0.169371,0.181297,11.47683
-1.080064,2.695103,-27.469093,-2.315558,0.777559,-2.602239,15.133207
0.737622,8.458131,-28.278183,-0.11865,0.303622,-4.221024,13.672188
-0.574991,3.294986,-40.692088,3.203528,-0.42937,4.045596,10.69609
-0.401628,1.080675,-23.609425,9.646473,0.270095,-1.399637,14.772978
-1.121898,-1.173991,-40.430874,-10.982331,-0.678927,-6.057822,15.201493
0.0,12.380507,-38.801612,-8.088195,-0.781813,1.090168,10.876862
-0.908894,-0.410988,-30.853561,1.808449,-0.216275,-0.447704,11.694954
-0.364935,7.336906,-39.398156,-8.865284,-0.68951,-5.530579,12.231617
0.0,-0.100918,-24.798428,-1.195844,-0.266062,-3.850175,11.297958
-0.559497,4.438545,-32.181038,-8.83453,0.357543,6.077736,10.48197
0.666296,0.079254,-29.173671,-1.207223,0.127288,-0.261327,11.711002
-1.0,4.975861,-29.501676,9.959502,0.557832,1.579672,11.673666
-0.589332,1.266295,-28.436911,-4.423929,0.26515,-1.439233,11.616576
1.677839,2.433336,-37.375957,-0.268451,-0.100477,3.671837,15.014291
1.0,-6.2847,-30.549571,11.691491,-0.236793,4.963756,11.82615
-1.0,14.495301,-24.888103,12.257797,0.378122,-0.027811,12.316251
0.351448,8.304165,-36.817092,5.978246,-0.215135,-1.225644,11.805298
-0.567535,1.05655,-22.533548,11.413722,0.725671,1.564889,13.560803
-1.080415,-2.232759,-39.164854,-4.280606,0.633169,-10.652707,15.614116
1.0,1.402719,-24.038564,-1.377368,0.93087,-2.132283,12.581548
-0.383437,13.215689,-23.939292,5.60175,-0.397579,-1.285812,14.253335
-1.0,6.485081,-28.208171,4.557506,-0.099053,-1.446232,12.424689
-1.182927,4.978868,-34.616112,-5.672313,-0.0505,-2.624076,11.229877
0.15971,2.838017,-27.638057,7.960919,-0.830426,-8.502332,12.621692
1.058855,14.059971,-39.437953,2.224783,-0.41349,-8.257982,10.568825
-0.10763,7.726332,-35.186988,-9.203426,-0.856366,1.989332,12.937008
-1.576597,7.521315,-23.584131,-3.973643,-0.948911,-10.570229,14.924827
3.139475,2.109761,-35.63385,2.218823,0.788899,-3.480628,10.785084
1.488681,2.429026,-32.537357,3.855078,0.941492,-2.785179,15.059025
0.0,8.074861,-28.751505,-0.482724,0.725519,-6.174824,14.641159
0.0,6.417459,-23.785496,-0.054414,0.324229,0.831305,13.798181
-1.558789,4.20862,-29.531019,0.499925,-0.994371,1.018672,13.838627
-1.0,-1.573572,-37.996426,-3.104083,-0.163403,2.527506,15.057902
1.0,3.215515,-23.008646,4.602394,-0.552735,-7.397671,13.532228
0.0,13.497693,-36.040254,6.371077,-0.715774,2.457502,15.695723
-1.311648,5.275157,-28.068805,1.326477,0.724195,-0.568527,10.479669
2.267174,2.415765,-26.888433,1.800848,0.790887,2.015423,13.190436
0.895642,-4.344414,-32.511389,7.250185,0.230255,-9.933188,15.644326
1.0,5.194003,-33.743526,-1.565858,2.090788,-1.262223,15.569826
0.488846,1.37625,-24.520731,-4.559285,1.118032,-0.001211,11.199092
0.0,-0.06186,-33.312637,0.720549,-0.299814,1.823275,12.948222
0.929052,4.81011,-31.229073,9.052894,0.155138,-2.929331,10.666914
-1.0,1.936808,-26.691851,1.947338,-0.455325,-0.898063,15.247448
0.750127,-5.604774,-37.526472,-1.012445,0.136058,-1.994054,11.140263
1.0,3.695385,-29.232153,-2.79058,-0.724149,-0.092334,12.01882
-1.0,5.188735,-38.601748,5.306376,-0.357757,-2.206582,11.914619
-1.0,5.984086,-28.045861,-5.945204,1.125237,0.5395,10.76151
-1.0,0.067514,-24.914376,5.250306,-0.140877,-0.760287,15.364542
0.0,12.986478,-33.517288,-2.538923,-0.579144,1.138994,13.892393
0.0,4.253595,-40.451496,0.973502,1.040235,-2.850308,10.611428
-1.0,4.466396,-35.71012,1.463619,0.326324,-0.549232,10.436301
-1.126043,1.86702,-37.400923,1.059361,0.105936,5.3635,12.287419
-1.0,-2.261999,-30.929207,4.966975,0.485151,-1.856991,12.794507
1.0,3.327335,-24.07025,-6.543463,-0.445679,1.493664,10.824857
-1.135932,14.047199,-36.940663,4.463905,-0.248965,-1.03379,11.654366
0.0,4.251018,-24.337221,2.496068,1.343002,-3.550746,15.662864
-1.0,0.587198,-26.979037,0.914533,0.683402,-0.994517,12.970928
1.0,12.059517,-34.400409,-5.524508,-0.393322,-0.183876,13.611008
-1.587038,8.678004,-40.879934,3.888723,0.348448,-1.881419,14.448646
-0.000153,-0.313398,-33.26277,-4.467299,0.863346,-2.50526,11.165969
-1.0,9.537464,-36.497772,4.228991,-0.081199,-0.025311,12.604995
0.239401,5.383919,-25.634869,10.331303,0.271125,-1.98335,14.871802
0.0,5.593491,-29.343479,-5.59793,0.102779,-2.254259,10.954844
0.0,11.615168,-39.852609,7.758661,-0.428268,-2.609335,11.43993
1.0,2.416919,-29.73591,-0.968428,-0.959604,-2.538187,13.571475
1.0,2.579046,-37.21512,-7.132888,-0.094737,-2.996657,10.686469
0.480778,7.423749,-32.884428,11.775854,1.186432,1.943028,14.108981
0.0,-1.029209,-40.640064,-1.504672,0.604818,0.902775,14.661152
-1.330206,3.022828,-38.718867,8.912571,0.627156,-1.421765,14.253987
1.0,0.001198,-38.535936,10.129557,-0.089706,3.504393,14.206087
1.338849,-1.448392,-29.602325,-0.179119,-0.512627,-4.195147,11.088067
-1.0,9.77708,-37.754394,-4.055882,-0.063713,-5.160245,13.17808
1.0,3.52126,-29.831156,-11.602234,1.0277,-7.639549,14.850573
0.241404,-1.874867,-24.91026,15.76226,-0.938725,0.820485,12.851991
0.9317,11.667923,-35.658971,3.588527,0.003277,-1.152587,13.442117
0.121851,-3.09683,-26.53787,8.445688,-0.93971,-6.908877,14.410375
-1.197674,5.411469,-31.229987,1.914494,0.450859,-0.760163,15.14116
-0.947319,-2.574387,-28.873352,5.922893,0.19018,-2.89138,14.151165
-1.0,7.060797,-23.565962,-2.49358,-0.541788,-3.450893,12.252748
-1.0,4.449874,-24.422398,-0.434801,-0.265012,-7.51936,11.465702
-1.0,-2.632634,-33.830378,0.555843,0.877258,0.957554,13.273287
-1.0,-6.653073,-35.102061,7.944102,1.026155,-2.9472,10.475249
0.739554,-1.730985,-32.149917,5.6493,-0.289266,-7.139794,13.602186
1.0,-1.714726,-31.696816,0.986969,0.069346,-7.68598,14.033981
-1.27839,3.175573,-29.095724,0.26458,1.22451,-0.569045,12.975417
0.202652,5.272464,-38.367851,1.366129,-0.844134,0.580871,11.111586
0.09585,-1.778134,-28.130704,9.683275,1.134431,-1.158685,12.357975
-1.447893,-0.332387,-38.837682,4.487238,0.23882,8.698766,11.499903
-0.247524,7.311777,-31.07227,-2.766515,0.372984,-1.948373,15.465464
-0.457774,2.082426,-39.097693,0.350178,-0.017775,5.619095,15.003507
-0.146591,12.366308,-33.553991,2.312956,0.477271,2.261602,14.018803
-0.093594,3.596564,-29.119468,5.638623,0.635076,-3.994371,14.429489
-1.708545,11.028838,-32.829487,11.019881,0.457998,-0.984678,12.334438
-0.630045,5.82639,-28.328256,5.443,0.038782,-2.702855,12.552484
-1.424337,8.86788,-27.08394,3.072955,-0.226068,3.30824,13.403036
0.288133,3.357846,-36.742957,-6.156298,0.642403,-2.757191,10.978627
-0.677419,0.348319,-36.41939,-2.15817,-0.444988,-1.894339,13.698992
-0.960044,11.571265,-22.348339,14.090411,0.042219,-6.234027,10.659494
1.0,5.234951,-27.774723,-2.87465,0.044748,-1.806598,14.49131
-1.0,3.745002,-26.803566,-0.3224,-0.145247,3.213397,12.154383
0.0,7.089608,-38.345724,-3.96398,-0.832565,-6.385018,10.470512
-1.0,-0.289263,-32.340979,3.052695,-0.224086,-9.594405,11.360353
2.27812,15.694215,-25.473941,-1.725078,-0.708239,5.393744,12.988645
-1.0,1.99958,-26.625084,-3.896022,0.514056,-4.301473,14.838768
-0.961902,3.217172,-32.379067,-2.074533,-0.481972,-3.905193,13.857557
0.0,-5.153031,-41.093953,8.612207,-0.041244,-0.946133,15.502387
0.216224,-6.694073,-39.952638,1.230277,-0.462696,0.71655,15.778055
1.0,1.208331,-26.55413,-4.491859,-0.654562,-1.280037,13.43437
0.301145,17.805308,-40.623133,9.169295,-0.485149,2.851277,14.955294
1.477181,-5.530212,-27.383072,-8.567368,-0.832943,5.5794,14.148912
0.0,-3.572062,-36.096431,0.694994,1.27104,-1.557508,11.76733
-1.0,3.031453,-25.997784,-5.357783,-1.825506,2.882715,13.129198
-1.639457,1.624774,-35.995819,2.527018,-0.829556,1.587478,12.544417
-1.839202,-9.036312,-37.973261,12.36905,0.526702,-6.296912,15.619147
0.62905,-1.159872,-25.350154,0.695498,-0.008786,-0.988489,15.146688
-0.939413,-3.137575,-27.917807,-0.281488,-0.486144,-3.232379,13.85991
-1.693155,-4.810846,-36.355029,9.873418,0.114193,0.959211,14.922195
1.0,0.677812,-24.476675,2.767198,0.413704,3.285484,15.067146
1.461321,5.026301,-37.102873,9.707133,-0.863037,-0.588017,13.220678
0.0,-8.554851,-25.203586,2.493605,-0.181382,0.377124,11.562188
1.379512,5.637279,-22.804347,2.649843,-0.615372,1.34918,12.774446
0.22177,-7.604211,-40.884765,4.331262,-0.993017,-3.784604,14.045073
1.0,16.78901,-34.008422,-1.947209,-1.072605,3.131836,10.48985
1.649892,3.525704,-28.195051,-3.23984,-0.90892,3.822092,12.783072
0.0,-0.269978,-27.275851,3.542583,-0.084769,-1.401108,14.043024
0.18645,4.671351,-40.463797,9.154086,0.405467,2.227418,11.726624
0.430992,-2.251817,-28.385984,-0.249832,0.11878,-13.331539,12.07878
0.0,8.78187,-40.321355,1.118369,-0.490995,-1.811488,15.785921
-1.0,-1.549491,-41.185668,4.047315,-0.951095,-3.698996,13.889495
-1.305285,8.818934,-29.145698,-12.845674,-0.530391,-0.30692,14.301135
0.31748,8.398459,-28.769563,-10.808154,0.312973,-3.90461,15.439738
1.0,4.305826,-28.406186,14.488854,0.614921,-10.009224,11.867595
0.42411,-2.33117,-37.67651,-4.590352,0.221806,0.222095,11.718202
1.548705,6.519551,-25.730183,-3.033479,0.902494,1.473358,11.974801
1.0,2.043568,-26.184493,6.479921,1.187099,1.241022,10.969332
-0.019791,-2.857137,-26.477116,4.859904,0.332833,-1.520708,10.779062
1.0,0.718131,-38.810271,2.250664,-0.702198,-2.099491,15.347232
-0.62193,3.770187,-33.793893,-5.871931,-0.771026,-6.0767,11.397407
0.675183,3.983551,-35.849741,1.640526,-0.985276,-0.40011,13.41004
0.0,5.830026,-23.385315,3.393726,0.31017,-0.796383,13.466834
-1.0,1.997013,-25.983589,6.11067,0.515707,-2.58833,13.248933
0.0,10.675229,-33.144833,2.841112,-1.125788,0.813949,12.584539
1.956226,2.988508,-39.595891,-0.903971,-0.456647,-7.57876,11.641388
1.0,-0.946483,-34.159099,1.007873,-0.233407,2.311229,15.705559
0.464645,4.874669,-40.990104,-1.437536,1.875829,2.25468,14.595836
0.617586,3.945606,-27.974822,10.444693,-0.608278,1.469762,12.7923
1.848753,5.070227,-35.460069,2.877893,0.072382,1.079198,14.440364
-0.230328,5.160212,-27.876583,6.788438,-0.5063,-9.426762,13.857675
-0.460887,5.261686,-25.213231,4.379022,0.084646,-3.412905,12.374377
-1.306345,-3.876281,-22.475806,6.090196,-0.407395,-13.111155,11.508395
-1.0,12.187374,-38.396001,-3.044468,-0.018855,-0.833033,10.726133
-1.0,4.849547,-40.81847,0.68888,0.345327,-2.977378,11.880402
1.0,11.079074,-28.841952,3.054635,-0.384827,-7.721318,12.104756
0.0,10.408201,-27.919544,0.263943,-0.769242,-3.719251,12.117866
0.208254,-1.540595,-29.366563,9.79182,0.762842,-3.333809,12.205113
-1.0,-5.844123,-24.038661,-7.21546,-0.237721,2.069086,12.272283
-1.0,7.461164,-25.717508,10.033641,-0.232825,-5.179572,11.074971
0.0,1.364945,-33.244014,0.94308,0.388621,-6.234406,14.538877
0.341342,4.498762,-29.528228,-5.823151,0.590761,-2.714209,11.958694
-1.554797,-0.203924,-35.978262,1.402089,0.79846,2.251452,10.709072
1.0,7.504947,-31.832163,15.112864,-0.172078,-0.382287,12.086932
0.409429,6.387121,-24.096702,-2.954997,-0.025919,-5.264008,10.751858
-0.061087,1.009194,-24.508052,-7.02534,0.13753,-5.661047,11.096412
-1.0,7.969663,-25.357913,-1.678691,1.173512,3.848059,11.784242
-0.625062,9.522778,-24.958176,-7.008511,0.638331,-2.709797,14.10206
1.132727,-2.712059,-29.079257,-1.742087,-1.150219,-2.457129,12.501134
0.0,7.231511,-33.856109,4.632419,1.60361,-4.919304,15.324557
-0.441516,-2.839096,-33.070118,5.834557,1.057586,-2.427291,14.153578
-1.0,4.496867,-33.31748,0.134833,-1.129834,-0.361537,11.415972
0.0,3.176414,-23.931061,-2.657559,0.373802,-5.203549,11.808114
1.166989,7.360911,-35.081713,9.329461,-0.595418,0.47098,14.642603
0.0,6.47965,-33.769699,6.847513,0.634866,0.129798,11.688915
-1.406967,-0.331926,-39.769845,7.500422,0.817968,3.317981,11.39923
-1.0,6.986582,-29.507684,-2.086994,1.066025,-1.815855,15.672544
1.0,3.970738,-24.533214,-0.756135,-0.204002,-4.649889,13.701425
0.853043,-11.354136,-30.041958,4.865062,-0.236513,-2.905001,12.630991
-0.724939,12.875559,-30.198393,-2.850769,0.004516,-4.894864,15.284203
-0.445388,-1.440747,-35.160711,0.014319,-0.006153,-0.136258,13.549927
1.0,6.128086,-27.813124,2.194912,0.977159,-1.875651,13.498375
0.175665,-3.279772,-39.419499,-1.044434,0.616105,-4.544222,15.272187
0.111532,6.843499,-23.899634,-8.536599,0.765046,-7.310387,13.68685
-1.0,-1.138222,-34.722654,11.082456,0.075597,-2.866851,11.578378
-1.0,-2.233458,-35.449191,6.292625,0.525255,7.695433,11.54934
-1.0,10.331626,-27.949478,1.080783,-0.874842,4.42963,11.177787
0.0,3.278287,-35.672868,-1.234877,-0.824638,-1.449124,14.883105
-1.118535,-2.198272,-27.275632,-3.233836,0.895783,-2.565296,15.504519
2.750113,2.885687,-34.851962,-1.111154,0.690252,-2.990573,13.886857
-0.737388,10.787421,-32.941654,-6.185729,-0.026924,-8.928417,14.334993
1.0,-5.10826,-30.727783,-1.642248,-0.839496,-2.037699,15.414441
0.0,3.941565,-22.0552,6.785765,0.01578,-2.54607,15.371772
-0.57367,-5.629181,-40.144883,-6.337514,-0.614345,6.33113,13.678993
1.0,4.051814,-39.11745,3.215396,-0.178644,-1.579185,12.192317
-1.0,0.791953,-27.631203,-2.29094,0.509683,-3.955083,14.148224
-1.0,7.821667,-23.598293,-1.544301,-0.48592,-4.49358,13.439861
1.0,11.450855,-29.805282,5.29908,0.37064,-4.69535,11.710087
1.801175,0.5812,-25.203528,4.044127,-0.929525,-1.223817,13.535195
1.0,4.171779,-29.90895,4.740914,-1.545393,-6.662832,15.186591
-1.0,-1.871991,-36.161142,1.247408,-0.477296,-1.378118,13.983478
0.0,6.285151,-25.591741,-2.017439,-1.108633,-0.353309,13.964717
1.0,-2.019675,-32.370998,-1.212065,-0.51452,-9.398917,11.781947
-0.879608,12.698958,-30.229546,10.497699,0.831135,1.162591,10.631243
0.112104,1.739826,-36.272281,5.698136,-0.543487,0.035925,11.746014
0.008637,4.948685,-28.7537,4.244649,-0.597067,-0.793859,11.083937
0.0,11.994977,-29.758036,-1.235173,-0.160452,4.344824,13.156787
0.261178,10.027703,-28.876664,1.903076,0.779083,-1.049402,12.616132
0.0,3.980243,-22.919152,-4.842388,1.045881,-4.212858,13.866661
1.0,4.673927,-28.212897,-1.014742,1.108831,0.98546,14.020244
-1.0,3.736792,-26.341496,6.304208,-0.475031,-1.102344,10.790598
1.0,1.603464,-30.380917,8.184757,-0.425395,3.571548,13.543019
1.0,7.797886,-31.354813,10.340264,-0.668485,-3.297213,12.171398
0.486662,2.438038,-27.691809,0.64455,0.751262,4.603442,15.795504
0.022707,-2.16341,-32.153378,-4.926453,-0.244321,-1.703034,12.827389
-2.163468,6.703225,-39.601517,-0.638749,-0.604995,-7.763803,10.8772
-0.503918,6.641029,-30.087647,-8.171919,0.466133,-4.571756,12.830023
0.142428,0.962946,-31.354826,8.174754,-0.147016,-1.764883,13.872999
0.121611,-1.979014,-25.872312,-0.299196,-0.971,1.303481,14.348277
-0.10534,2.251649,-26.874977,-2.120413,-0.865217,0.101604,15.739493
1.0,1.139784,-30.922682,-6.128732,0.100195,4.268257,12.598747
0.0,-0.099859,-32.252208,-2.175879,0.099599,-2.265036,14.881117
1.0,8.812235,-28.944306,-2.686615,-0.445111,-1.222608,14.890667
1.283637,5.995276,-34.67947,3.606727,0.057347,6.736596,13.368444
-1.0,0.043497,-27.015854,-1.736554,-1.577823,0.120732,11.403213
-1.0,0.596496,-25.246667,-6.919081,0.531351,4.732589,13.483274
-0.408546,-1.099228,-24.769162,2.409031,-0.632767,-4.477384,13.088725
-0.326377,1.002042,-31.414591,1.652647,-1.82522,0.285495,15.359438
-0.8707,-3.792308,-25.770726,4.078994,-0.387354,6.622967,14.412684
1.214317,12.103023,-37.198123,11.007216,0.268118,0.217976,13.844395
0.658165,2.607708,-33.029937,-6.038171,1.735413,-4.166104,11.799553
-1.0,11.783868,-27.093773,-4.887494,-0.263671,1.110146,11.202075
-1.0,-0.1666,-24.746047,4.0072,-0.686339,-0.31436,13.145312
0.0,3.879539,-40.536958,11.139236,1.424598,-1.843037,14.18343
-1.0,-1.433463,-39.439625,-7.312459,0.609261,-3.888565,14.729294
0.158737,2.422104,-40.857098,1.584932,-0.38285,-7.391454,10.772547
0.339943,7.189511,-39.487375,6.723545,1.068749,-9.695027,10.950128
-1.0,0.813967,-34.687273,-2.378239,-0.26601,4.106987,12.631335
-0.622978,-2.092432,-28.649056,9.333364,-0.477326,-5.527849,13.920992
-3.206575,12.747218,-37.039344,-9.406429,-1.265105,-0.605105,11.076309
-1.0,2.097659,-27.082017,-1.868146,-0.219661,-2.303135,11.024018
1.0,11.052398,-40.731408,0.368239,-0.209427,-0.591039,12.621609
0.0,2.812487,-34.134798,0.211324,-1.157561,0.284639,12.824684
0.794482,17.985962,-36.956584,5.364504,0.043824,4.178368,15.155186
1.192815,3.06594,-25.64915,2.658193,0.168795,0.676251,12.06459
-1.0,-2.817137,-30.791857,-2.539941,-0.701759,2.832375,14.978734
-0.176317,5.46479,-29.983819,-4.202784,0.313391,-4.419477,11.732148
-1.808899,0.584566,-31.001132,-2.90779,-0.285286,-4.154265,11.117126
0.0,7.98123,-34.013634,12.609136,-0.634814,0.510203,13.864692
0.208506,3.279211,-30.674478,3.052599,-0.747195,-3.527656,11.064682
1.037926,0.280031,-32.24776,8.565624,0.014189,3.767697,10.817989
0.0,5.355301,-38.105707,5.514037,0.464385,1.303542,11.579413
-0.074663,2.846739,-23.344117,-1.567157,0.031695,-0.896307,12.612363
-0.463988,9.479384,-35.007369,1.434506,-1.315439,-4.996838,10.677467
-1.616093,1.16364,-31.096274,6.979053,0.839039,-1.627721,11.887301
0.681774,6.432011,-29.381181,6.734079,-0.956421,-0.26576,13.370203
1.0,-0.651813,-24.543172,3.924026,0.480459,6.474842,13.179229
0.821618,8.649096,-38.017718,0.575075,0.363312,-3.2288,11.317258
0.197278,-4.689462,-38.494726,0.841638,0.837047,-2.906821,10.809658
0.0,-2.772347,-25.482888,5.673876,-1.057256,0.30719,12.08551
1.0,7.032602,-40.464999,1.164005,-0.682579,-0.041699,12.029667
0.062387,-1.862554,-33.061764,-5.975026,-0.060153,-1.511086,11.331617
-1.0,1.567274,-33.855975,8.056515,-0.054299,3.85395,12.990314
-1.0,12.839146,-36.601185,-1.745099,0.241328,-8.463911,10.73021
1.0,6.242434,-35.88039,1.28559,1.09083,-0.418902,10.514201
-1.0,7.345546,-34.33822,1.364844,1.969257,-1.778593,13.644199
0.0,1.095438,-35.613099,-4.63871,0.862719,1.083335,15.14452
1.0,-3.460795,-38.942721,7.063932,-1.273823,-0.238126,12.570857
-1.081785,-2.354118,-37.998469,7.278882,-1.096492,-1.251338,11.246593
-0.156285,5.239911,-32.268149,-3.400336,-0.413128,1.285546,13.827333
0.0,-2.126744,-26.070079,1.463524,-1.245803,-3.213549,15.123463
1.303418,10.860549,-40.003299,12.124624,-1.013461,2.306518,10.992207
-1.0,12.297966,-41.196919,4.094284,0.441857,-0.874583,14.37417
-0.278225,6.213967,-35.492254,3.951616,-0.68267,-5.311342,10.810813
1.0,3.260906,-35.941605,-4.90826,-0.921403,-6.34231,14.583171
1.0,0.398989,-40.9533,-0.106847,1.783712,-2.163307,14.719456
0.567453,7.625337,-29.175969,12.099451,-1.729658,0.337738,14.347923
0.0,3.412942,-29.055218,5.301412,-0.503801,1.482455,12.653339
1.0,7.905626,-24.521944,2.046999,-0.095366,-1.231425,14.749984
0.948502,4.610137,-31.811065,-7.326076,0.609032,6.65236,12.299521
0.293377,3.138909,-27.244131,2.958001,0.378708,-0.163699,15.642526
-1.0,-0.496086,-32.28706,8.392831,-0.554338,-2.287565,10.436926
-0.123409,10.677214,-34.141354,-2.273184,-0.095572,-3.569658,14.368577
0.882886,8.492275,-26.440372,-2.357359,-0.734604,-3.116258,13.82531
-1.0,7.423482,-40.22535,3.654404,-0.720923,-2.827018,15.209606
-1.0,1.201695,-29.90937,2.52769,-0.737082,-4.18012,13.987887
1.0,7.637121,-39.884774,3.2881,-0.594644,-0.99929,14.57296
0.0,-1.327452,-37.452997,-4.689499,0.451858,5.47371,12.470346
-1.292251,-7.923216,-26.062021,-2.389317,1.405425,-0.145949,15.693409
1.0,7.518499,-32.308047,-9.34527,-0.497334,4.683841,12.453737
1.37396,4.586984,-26.363666,-3.121681,-1.284333,0.653585,14.479088
1.0,9.367689,-34.918187,-3.341176,-0.729336,-0.89805,11.796444
-1.0,-4.011239,-33.725382,-7.811842,-0.416729,-1.740061,15.42999
0.0,-14.634756,-33.703012,9.557439,0.307245,1.998061,13.065325
1.0,0.847901,-36.144606,1.30096,0.018147,1.16971,14.379411
1.0,8.481413,-30.759815,1.501567,0.25759,3.824907,14.963118
0.454491,-1.689582,-23.250955,12.781145,-0.357575,-4.275328,13.883266
0.0,0.290742,-27.974783,-0.300692,0.462484,-8.147241,13.60247
-1.0,4.416702,-23.002045,-0.634,-0.345999,2.340092,13.387211
0.0,1.44083,-35.691444,-4.50917,0.931112,-1.54122,12.776205
-1.0,-1.91166,-37.842714,-1.397997,0.101167,-1.769664,12.035381
1.0,7.687667,-24.765425,2.657927,-0.12747,-0.869665,15.498214
-1.0,9.882751,-28.810576,-3.258046,0.041583,0.161327,12.693555
-0.288667,-7.443029,-35.9457,-2.42353,0.359646,-0.849535,11.346333
0.380578,3.289779,-38.019707,0.179406,0.7344,-4.556106,15.409956
0.01943,2.456699,-38.917169,4.488232,0.06603,2.943957,14.856179
0.101357,4.574681,-28.472182,4.898827,-0.07856,-4.517091,15.727567
0.0,4.693235,-38.305772,3.315115,0.234048,-2.150707,11.623388
0.242087,-5.255101,-23.47201,9.272875,-0.337184,3.762603,14.424967
-1.0,-0.684601,-37.279009,4.848186,-0.146793,0.471342,11.910003
-0.366338,9.81407,-22.783582,1.130257,-0.002614,-2.134168,10.595621
0.676631,-4.847111,-40.167213,2.903445,-1.177403,1.10297,11.50021
0.0,9.714382,-32.299969,2.939969,0.637419,-4.721799,10.714775
0.379444,0.926352,-40.359852,1.818145,-0.870093,-1.477164,11.311655
0.746758,-0.583505,-33.361417,10.947658,-0.614448,-2.70764,12.913896
