fp_δ90,bh_δ91,xr_φ12,gy_λ73,zx_φ14,zx_λ75,qv_φ16,xr_ξ7
0.0,21.793578,1.41596,1.0,0.368679,0.446153,-2.273802,1.469667
-1.48302,30.596512,-1.178896,1.0,0.0,22.755302,19.396628,1.0
-1.338706,31.384385,0.470968,1.0,0.123551,16.178548,31.502676,-0.939729
-0.15605,23.343904,1.003605,-0.298252,0.186292,47.534291,18.869243,0.993374
-1.0,38.915607,0.849704,-0.742692,0.0,-2.605931,6.527308,0.923181
0.0,23.347125,-0.248028,-1.0,0.0,47.749034,-7.43819,0.448939
0.0,24.75285,-0.27248,0.599508,1.360072,-27.672181,-16.849084,-1.568391
-0.74161,33.067532,-1.0,0.387136,-0.73553,-41.346785,23.463722,0.679827
-1.0,27.823478,0.0,1.266156,-1.166942,29.030478,-1.995038,0.037902
-0.035741,25.802215,-0.340011,1.113103,-1.0,-2.600423,29.343774,0.422901
0.0,31.761746,-1.424664,0.0,1.0,-37.690343,-19.17821,1.910757
-0.09933,25.404843,-1.0,-1.665962,-0.604075,16.999254,-22.1712,1.0
-0.57092,37.892882,1.309936,-0.756811,1.0,-1.046484,5.915601,-1.0
1.0,28.165857,0.634052,-0.113061,-0.757453,18.300864,-18.160222,-1.0
-1.185746,30.329655,0.396765,0.136799,-1.541104,43.259355,-2.853779,-1.0
1.267949,26.320583,0.579704,0.739153,-0.053241,9.715627,34.504245,-0.680155
-1.47283,35.718646,0.0,1.0,1.280888,37.742399,23.905374,1.090261
-1.0,24.346842,-0.007678,0.216032,1.764341,40.572361,-4.988702,0.0
0.0,32.705413,-1.0,0.934216,1.0,59.176536,5.472854,-0.103096
-0.178258,25.832119,-1.027637,0.950476,1.0,-32.150278,-11.892958,0.161782
0.520605,23.127421,0.294323,1.23107,-1.0,-34.199326,3.043312,1.0
-1.310636,32.821375,-1.0,-0.601093,-0.811832,31.593574,20.435003,0.0
0.402468,34.158318,1.181178,-1.0,1.0,45.414776,12.599114,-1.0
-0.225721,24.09041,-1.53198,1.0,-1.0,-23.059887,23.234914,0.345535
-1.0,26.062643,-1.0,1.05935,-0.957092,9.530786,-8.601175,-0.423358
0.45141,33.514012,0.123306,-0.082464,0.759237,10.493262,31.89512,1.0
0.056937,37.088581,1.0,0.0,-0.618533,-42.868036,-20.251739,1.0
0.59541,27.938602,1.277612,1.034502,1.0,2.971413,-6.653277,-1.0
0.0,25.738024,0.392033,0.0,1.909406,-16.219942,-10.600136,0.620844
0.189997,22.40573,0.323459,-1.037465,-0.050411,16.364317,-19.787079,1.757289
0.0,37.440822,-1.0,-0.007403,-0.546807,-34.589939,28.117223,-0.337232
1.0,28.163271,0.160485,1.0,1.0,50.470255,6.673347,-1.514212
-1.061466,23.052761,0.107742,-1.0,-1.0,-23.724882,31.431421,0.00321
-1.0,36.516034,-1.012987,0.0,0.437087,-1.148951,26.546613,0.784476
1.547853,38.036693,0.0,1.0,-0.109768,57.543748,23.563117,0.607264
-0.767238,38.873492,-1.0,1.0,0.078387,5.267826,8.839654,0.0
-0.300915,27.365592,-0.388652,0.687254,0.302674,60.093624,-14.666124,0.0
0.0,30.159772,-1.013618,0.0,-0.216146,13.676966,14.769017,-0.604846
1.0,34.715955,1.0,1.601635,0.57009,-18.179581,-4.733917,1.24949
0.627263,31.727918,0.19254,-0.047892,0.0,-28.885329,13.723872,0.986317
1.459336,28.464504,-1.443894,2.681927,-1.0,-15.704799,16.177382,-1.0
0.0,33.618744,-0.14083,1.0,1.0,-37.015725,-3.091383,1.0
-0.185359,30.525515,-1.0,1.056205,-0.981048,-30.359688,6.165101,-1.0
1.0,22.588036,0.7357,-1.0,1.493424,-37.689015,28.429471,-1.486094
-0.184019,33.046406,0.71936,1.0,0.0,-19.026335,10.846325,0.434672
1.0,22.452003,-1.0,0.0,-0.930918,36.470603,28.463052,-1.0
0.0,25.040955,0.0,-0.470283,1.0,4.225753,-4.786289,1.0
0.093033,34.486038,1.552602,1.0,-1.616941,-15.494156,26.954691,1.0
-1.0,22.536011,1.0,0.97889,1.0,-39.705732,10.133001,0.0
0.316099,35.991539,0.0,0.241345,1.0,-20.917333,11.926798,-1.0
-1.0,29.97305,-0.123833,0.577658,0.068441,46.408021,27.771628,1.0
0.227152,21.687813,0.842881,-0.755409,-1.0,35.685847,26.704408,0.0
0.0,26.370432,1.10199,0.0,1.0,-44.47157,14.118526,-1.454908
1.0,34.721327,0.0,1.0,-1.135573,22.80036,-19.332335,-0.051454
0.553114,39.708881,1.0,-0.24473,1.126162,-42.294745,-5.293599,0.0
1.345027,39.339188,-1.104122,-0.453367,1.173449,54.513451,-8.871942,0.0
-0.599322,35.270056,0.028347,1.0,0.529858,-28.71877,12.435291,0.0
-1.414445,23.244915,1.0,2.207669,-1.0,51.413767,-16.339969,0.0
-1.0,26.062677,-0.563423,0.207004,0.060956,-41.257475,5.346029,0.0
0.0,26.011129,0.0,0.245924,1.0,-39.804619,27.329465,0.0
0.249998,35.796362,0.768069,0.0,0.312859,-46.727277,31.207526,1.065563
-0.029298,36.993814,0.0,-0.173791,0.0,-17.20997,-3.37296,0.429654
-1.0,29.813181,1.080797,-1.571007,0.0,49.657359,-17.285611,2.381968
1.0,28.777342,-1.609172,-0.074916,0.177032,-20.148654,-3.271358,1.0
1.0,38.905705,0.381202,-0.283376,-1.0,4.430911,-2.391262,0.0
-1.0,32.510745,-0.244893,0.218537,-1.0,28.728382,-17.46239,-0.617341
-1.0,28.415356,-1.0,-1.0,0.0,21.507174,23.256338,0.78934
0.0,26.554499,-1.0,1.0,0.0,-6.005749,5.714002,0.387517
0.0,39.455003,0.0,1.0,1.161834,-5.76618,19.812508,-1.0
-0.811532,24.220576,0.32654,0.0,1.09037,30.548848,33.057826,2.018317
1.074429,29.149587,0.214149,0.0,1.0,41.956527,34.968077,-0.548007
-1.0,27.296696,1.536955,1.0,-1.253676,16.073461,-11.061639,-1.0
-1.0,35.659307,0.182061,-1.0,1.090965,23.533429,18.362233,-0.800479
-0.057537,29.757515,-0.552668,0.558085,1.280178,38.390135,-0.768178,-0.012158
-1.0,34.199408,-1.0,-1.911728,1.0,-22.375739,6.956458,-1.021713
0.220858,34.257662,-2.774696,-0.907621,1.0,60.669018,20.681017,0.987694
0.0,33.540804,-1.020455,-0.127977,0.51019,59.496545,11.763591,0.049374
1.0,22.645818,0.452871,-1.0,-1.264301,42.285322,0.217537,0.643887
0.672856,33.617642,-0.928185,0.183687,0.050924,56.70706,35.680569,0.0
-1.0,30.032408,0.0,-1.0,-1.0,54.533565,-12.128581,1.0
1.036353,21.751047,1.0,-0.606911,0.0,13.476693,-13.934312,-1.0
0.0,31.424977,-1.0,0.0,-0.376775,-13.392752,3.850152,0.035065
1.192998,26.207853,-0.452556,-1.0,-1.0,23.618594,25.528108,1.0
0.738711,35.697245,0.217748,-1.0,0.0,60.179039,30.553818,0.762658
-0.024905,36.490066,1.1416,0.237771,-1.0,-43.358094,26.070206,-0.374895
0.877712,33.553535,0.023592,0.0,0.973916,23.335539,13.71087,-1.016178
0.315038,26.843308,0.52089,0.0,0.545648,42.90496,-10.078477,-0.572396
0.0,24.83918,1.018488,0.0,0.0,3.923024,-19.25192,-0.508177
-0.60175,24.137667,1.0,1.34932,0.069548,11.999377,28.97808,-1.721257
1.125715,26.041815,-1.57166,-1.0,1.0,-17.757869,30.662751,1.0
-0.476904,23.050678,-1.0,-1.237284,0.107855,3.042683,-3.635686,-2.133339
-1.0,36.991183,0.217873,1.0,1.0,0.392119,14.26126,1.0
0.995293,37.165997,-0.739581,-0.604344,-0.034403,46.180846,15.619567,1.270258
1.593731,38.666875,2.318015,1.0,1.529722,-44.475732,-4.014787,1.0
0.0,29.034294,-1.820563,-1.0,0.245885,33.102783,14.696443,0.519245
1.0,32.885193,0.0,1.0,-1.0,59.367205,16.282986,-1.0
-1.0,35.079959,1.0,0.919362,-1.0,39.030522,28.507672,-1.0
1.69233,28.546778,-1.0,-0.698776,-0.492547,41.529808,17.647,-0.502609
1.0,33.527272,-1.0,-0.938349,0.307526,-11.926874,12.620576,0.0
-0.119221,24.558973,-1.0,0.243683,-0.114856,39.380015,18.343561,1.0
0.313398,26.847673,0.0,1.0,0.0,-17.752572,-7.832389,-1.0
-1.0,27.13315,1.475571,1.780189,0.0,59.18975,25.022467,1.0
1.0,31.786407,1.740959,0.923808,0.765637,31.173,-13.082418,-1.911778
0.526602,33.558968,1.776509,0.604118,0.123182,17.27759,-2.450891,-1.586151
0.130895,38.109437,-1.0,-1.0,1.0,-28.748144,4.216223,0.0
1.0,25.794652,1.0,-0.063626,1.0,-21.09131,32.667235,0.0
-0.703411,28.268354,1.0,0.0,-0.971152,10.21031,-15.05969,-1.0
1.0,22.786938,1.571891,0.0,1.0,4.143392,3.406469,-1.572615
0.0,27.636989,1.0,-1.0,1.0,-18.51173,17.449878,0.0
1.0,26.804909,-1.742721,0.298528,0.588525,23.069372,-19.44427,-1.0
0.686544,34.429823,0.045587,-1.0,1.0,13.088384,-5.786464,1.0
-0.893237,30.133106,0.763052,1.504483,-0.52298,-46.361127,-14.904959,1.053391
1.0,36.704054,-1.0,-1.0,1.0,30.884607,36.205487,0.0
-1.0,26.610327,-1.256866,1.0,-0.412158,25.859502,23.769697,-1.0
0.031598,28.746383,0.0,0.548823,-1.0,23.937995,28.414569,-0.359715
1.0,25.983191,-1.0,0.0,-1.0,-35.433808,33.347928,0.0
-1.0,32.954405,-1.37527,0.544654,0.0,-22.72285,27.625852,0.0
-1.0,32.627325,-1.0,0.043906,-1.0,-5.415318,28.499836,0.838218
0.0,28.471957,0.439987,1.0,0.50975,-20.610016,28.883303,0.0
-1.0,31.952997,0.671522,0.0,0.0,47.881999,-10.606992,0.0
-0.661105,28.704051,1.375151,-1.0,0.324163,16.609292,-10.725222,0.465056
-1.0,28.272569,0.314883,-1.14443,-0.39136,57.111055,28.179269,0.0
-1.0,26.735714,0.0,0.118494,0.810438,-35.870836,22.376207,-1.138385
1.222302,33.358534,0.810013,1.421037,1.0,-16.109747,17.823502,1.619528
-1.433224,35.261512,1.0,0.0,0.054892,21.92476,26.245626,1.0
0.141898,27.506144,-0.654502,-3.848104,-1.158177,57.449751,-0.115442,0.0
0.635008,35.333294,1.225961,-1.0,0.0,49.088504,24.651262,0.0
-1.0,39.018516,0.0,-0.599373,-1.0,-7.524495,1.151945,-1.0
0.0,25.610366,0.493971,0.867134,0.850601,-14.434457,-6.589233,-1.180564
1.161066,35.560865,2.214675,1.0,0.219129,-18.315825,30.554796,1.0
1.0,24.623938,1.0,-0.380699,0.0,27.998123,-3.885114,0.8959
-0.031803,25.010541,-0.117535,1.0,-0.439696,36.543853,30.521541,-1.017154
1.036806,22.656472,1.0,1.0,1.0,-40.446324,7.823027,0.071729
-0.674809,37.328791,0.144059,-1.0,-1.0,-23.045677,26.403425,0.0
-1.0,21.720959,-0.308101,-0.637149,-0.77966,0.238694,4.382528,0.575827
1.0,36.860069,0.187409,0.404887,0.0,-45.960239,-10.282892,0.577005
0.0,26.65547,1.0,-0.334251,-1.0,14.911161,35.930389,1.0
1.0,26.671431,0.575287,1.0,0.49382,-15.861498,31.125088,0.0
1.014655,35.758558,-0.391525,0.184388,1.0,-46.675027,-7.298823,-2.11374
-1.003765,26.442514,1.0,1.0,-1.0,9.220883,-13.807947,-0.947138
-0.328407,29.056968,0.0,2.813029,0.0,57.94085,28.539048,1.0
1.0,34.337388,-1.0,0.0,0.120039,-29.47416,33.744427,1.0
0.935057,33.495208,-0.019482,-0.568301,0.0,-13.875778,12.138931,0.0
0.0,30.783825,1.0,-1.421518,0.079284,-41.687519,32.031501,1.0
1.0,28.466081,0.022326,-0.560375,1.235825,24.275455,-5.98904,-1.427696
2.116308,37.336968,0.164515,0.085678,1.0,28.666354,28.583701,1.0
-1.0,27.548302,-1.0,-0.356391,0.299993,2.986702,-10.852916,-0.389584
0.0,39.419776,1.0,-1.463433,1.0,-7.587582,6.385286,1.569178
-0.298224,25.686947,0.34937,1.188626,1.0,-37.590248,-20.923316,0.0
0.0,30.670761,0.094258,0.0,1.0,-25.309826,-18.80817,0.0
1.0,31.350082,0.0,-0.74705,0.0,10.023958,-9.161459,-0.516815
-1.691119,28.53157,0.647663,-0.9088,0.049365,-3.138906,29.075591,0.522523
-1.26786,27.038332,0.436686,0.838217,0.0,-9.518755,-5.712878,0.0
1.0,38.558423,1.57618,1.0,-0.875922,34.835728,28.984384,0.0
-1.0,37.211349,1.0,-1.597636,0.0,-46.363573,28.987438,-0.799668
0.392639,23.590078,-1.0,1.0,-1.0,14.81135,34.854147,-1.122797
-1.0,21.991408,-1.0,1.0,-0.469476,18.504671,27.607704,-1.537648
0.610772,22.341182,0.0,-0.106863,1.0,21.049975,-18.510749,1.0
-0.153053,30.309184,0.086711,0.963063,-0.385872,-27.001949,-4.600725,-1.0
-1.0,30.871135,0.222054,0.0,-1.572737,23.753989,-12.427085,0.055018
-1.0,34.693257,0.272176,-1.0,1.0,-42.352854,26.260131,1.902014
-0.244494,39.005264,-1.0,-1.399965,-0.455185,32.185373,0.226823,0.0
1.0,29.352752,0.490258,0.0,-1.0,-45.633466,-0.323104,-0.073771
-1.0,25.44964,0.396156,-1.0,-0.251534,-13.883258,12.869057,-1.976747
0.0,24.638672,1.0,0.0,-1.0,-34.142341,25.437319,-1.808897
0.0,29.026164,-0.777264,0.0,1.0,53.962977,-22.152513,-1.0
-0.28498,38.576096,1.0,0.393108,-0.04937,-23.357438,26.235454,0.0
-0.707949,39.173227,0.0,-0.125629,1.617353,36.690065,28.287943,-1.0
-0.080671,36.981133,-1.0,0.0,-1.0,31.145471,15.327074,-1.0
1.0,25.272107,-1.0,0.778994,0.422862,-23.050617,-10.86346,0.677164
0.653515,38.807656,-1.103939,1.0,0.0,35.277732,15.712687,1.0
0.431583,22.576366,1.0,0.282024,-0.382103,-13.442889,32.579541,-1.0
-1.0,34.625283,1.0,0.0,-1.0,4.675852,18.957076,-1.0
-1.29143,28.767956,-0.177122,1.0,1.330946,11.227789,8.495063,0.188155
1.0,35.423677,0.0,-1.389168,-1.0,19.049953,-10.249009,-1.0
-1.0,35.427823,-1.434326,0.0,0.0,39.59475,7.383366,0.0
-1.0,34.81569,1.0,1.017378,-1.0,44.222657,-13.651716,1.0
1.576099,39.276587,1.481196,1.0,1.0,1.461297,0.433282,-0.653127
0.126118,30.76594,-1.0,-1.0,1.169513,39.641272,-18.384906,0.0
-1.0,30.485442,1.0,-1.616545,-0.979548,45.56042,7.524773,0.0
1.0,34.943513,-1.0,1.0,1.0,16.00021,10.945474,0.025049
-1.0,38.338742,1.327201,0.0,-0.591964,58.336893,-18.352837,-1.0
-1.0,36.216898,-0.835,-1.0,0.887543,19.297599,23.48475,-1.0
1.0,33.667873,0.67468,0.074157,1.0,-38.346306,-16.795117,-0.43042
-1.0,39.37766,-1.0,-0.55746,1.0,-10.872393,10.732506,-0.49284
0.0,28.693692,1.0,-0.547529,1.554475,44.813443,20.897773,1.0
1.0,39.104293,-0.80855,1.0,1.0,33.947917,-5.774599,-0.590534
-1.0,25.487119,-0.460336,0.729233,1.0,40.652089,-6.902966,1.64518
0.991849,25.556776,0.0,1.0,-1.599288,-42.745597,8.255923,0.0
1.0,37.796913,0.664613,-1.232626,-0.263901,49.866809,7.570277,1.0
0.0,27.235474,-1.0,-0.077007,0.0,-17.540502,13.584905,0.0
0.0,28.914888,1.0,-1.0,0.383163,32.636163,-19.67874,0.993665
0.431484,24.745428,-1.073953,-0.198882,0.230629,41.263427,21.698832,1.39475
-1.0,23.181348,-0.277226,0.876089,1.0,-29.84411,32.130547,0.284375
0.0,33.103359,0.18466,-1.064809,1.123169,40.667873,0.939732,0.493209
0.0,34.943884,-0.78512,1.480071,-0.514733,19.020892,-20.892273,0.631986
-0.750262,29.341084,0.0,1.0,1.0,-18.649255,20.869308,-1.0
0.118878,33.125997,-1.0,0.774503,-1.0,28.494966,11.19517,0.0
-1.018011,37.371915,-1.185033,-0.413906,0.494712,23.779315,22.449031,0.0
0.0,28.129034,0.0,1.260475,0.0,-20.989722,-7.616786,1.0
0.661554,23.749805,-1.0,1.0,-1.0,39.36087,17.547214,0.0
0.0,27.028042,0.691361,2.199061,0.562731,2.287451,16.200916,-0.277419
0.0,23.654364,0.624617,1.0,0.505078,-17.583951,18.201058,1.166706
0.0,27.096746,-1.0,-1.457978,0.0,26.1609,26.980616,-0.052905
-0.806807,36.525337,-1.0,1.0,0.542831,-24.915082,35.749854,1.0
-0.897772,30.387288,-1.0,0.0,0.0,43.151407,-18.82917,0.0
0.0,23.376124,0.706478,0.0,1.238081,46.253895,16.798234,-1.0
1.0,22.807269,0.170251,1.0,-1.0,27.209271,-2.423329,1.004454
-1.0,39.554496,1.856561,-0.614988,-0.597716,-4.012595,34.589397,0.0
-0.144531,30.538653,-1.0,0.643876,-1.502438,10.025249,8.556892,0.0
1.0,32.390006,0.694024,1.0,1.503589,53.522871,-1.450923,-0.523485
-0.19942,29.865123,-0.876149,1.0,-1.0,-42.32295,-2.927829,0.354794
-0.229475,28.014168,1.94276,-1.0,-1.0,-12.260734,13.493312,-1.0
0.023496,38.873255,0.082748,1.0,0.0,54.413296,35.737498,-1.0
-0.163432,37.34963,0.651454,0.673926,-1.0,-9.917864,-2.110393,-0.637503
0.0,38.936941,0.413889,0.130985,0.0,-2.409045,-9.269232,-1.0
1.0,35.501226,-0.370298,0.909172,1.180728,47.978279,28.385888,0.0
1.0,30.901849,-1.0,-1.0,1.0,-35.791818,23.058533,0.0
-1.0,33.229285,0.408458,0.0,0.286896,-2.653171,21.394142,0.282748
0.0,26.675134,-0.525588,-1.0,1.0,-36.492458,15.598805,-0.23602
-2.185832,29.388782,-1.0,0.0,-1.0,1.490883,-13.636862,0.0
1.0,30.371981,-0.880837,-1.622328,-0.883336,38.769895,5.638478,-1.014327
0.0,35.615855,0.574366,1.734094,0.0,40.973928,12.255805,0.991345
0.0,29.552989,0.0,-1.0,0.013127,-30.490773,-12.577782,0.049021
-0.071286,35.89418,0.065638,1.754887,0.957708,-1.228118,1.50861,-0.922098
-0.715763,30.037828,-1.0,-0.532668,-1.0,10.618939,3.706711,0.298742
-0.916156,33.762182,0.0,-1.122308,1.0,-37.170947,-15.820121,-0.269373
-1.171824,28.258947,1.0,-0.135771,-1.0,25.45353,-16.208526,1.200922
0.0,38.156966,-1.0,1.247784,-0.971288,36.496933,-13.133323,-0.607077
-0.544191,29.40476,0.0,0.317574,1.0,-25.800521,-16.129798,0.175057
1.0,35.98408,-0.100493,-0.02082,0.0,-44.259217,-16.064381,-1.256674
1.902447,23.357179,-1.0,-1.0,-0.16518,48.088085,2.237738,-1.0
-1.0,29.526356,1.646981,1.664499,-1.0,-0.556792,-13.988108,0.0
-1.693679,34.655395,-1.082845,1.39581,0.60557,-15.426184,31.34119,-0.168603
1.473486,37.617168,0.0,-0.140865,-1.0,59.597296,32.019049,-1.0
1.624475,22.660534,-0.352478,0.0,0.0,1.532965,-4.776635,1.0
0.0,22.435105,0.0,0.0,0.0,42.717176,32.836443,-1.0
0.613994,31.63246,-0.514755,-1.0,-0.405877,-11.027347,18.211665,-0.43912
-1.0,34.402741,1.0,1.0,0.376343,-16.538075,14.425176,1.3469
-1.0,28.871502,0.283817,-1.0,0.0,-40.527409,-19.639886,1.0
0.760724,28.626133,-1.0,-0.359506,-1.0,25.394411,-12.943708,-1.0
0.0,29.815236,-1.0,0.306613,1.0,26.327059,-12.872561,-1.0
-1.0,28.743898,1.0,-1.0,0.90999,42.985729,0.650252,-1.0
-0.403587,24.926766,-0.070362,-1.0,1.900158,-21.960243,22.580366,-1.0
1.0,36.163968,-1.0,0.0,-1.0,60.487672,-3.40851,1.0
1.2871,23.031943,-0.284159,-1.54054,0.227884,-10.594867,29.448536,0.0
-0.627806,34.879056,-1.0,0.0,1.0,29.18383,-3.023904,0.0
1.0,27.988535,0.36801,1.0,-0.177297,32.073723,-2.383161,-0.383348
0.0,21.966455,0.0,1.166047,1.0,-35.790729,30.009212,0.439076
1.0,32.763791,0.0,-0.397496,0.352681,-19.705949,0.077679,-1.700555
1.0,31.533485,0.508136,1.0,-1.0,-23.003135,15.29228,0.0
1.0,25.60922,-0.584766,0.692571,2.328444,39.781499,6.198454,-1.899263
0.0,26.277813,-1.237439,0.106119,0.098451,12.807216,-5.498491,0.0
0.228158,32.520278,-1.0,-1.830143,-0.174058,39.980139,20.190067,-1.612052
-1.0,31.4646,-1.0,0.619245,-1.0,-24.835982,-6.981824,-1.174145
-1.0,26.079954,0.0,-0.083871,1.0,23.720005,27.590234,-1.0
-0.856781,23.941444,-2.579395,-1.499971,-0.671631,-10.829554,-16.434581,-0.637127
0.958582,23.478871,1.0,-0.107235,0.0,35.197259,8.761701,0.0
0.0,37.393425,1.081206,0.0,1.622961,29.319711,-10.499386,0.837994
-0.566612,33.773441,-1.0,1.0,0.0,-31.849226,14.728069,1.0
0.0,27.573997,0.972068,0.404398,0.0,-4.961135,20.913934,-1.0
0.456001,21.67959,-1.0,0.292652,-1.0,32.539144,-7.393454,0.22788
0.315019,37.916739,0.0,-1.0,-0.803794,32.66031,-0.272514,0.075681
1.0,27.182415,1.0,1.0,-1.0,1.932327,32.64367,1.180106
0.338357,22.201881,0.0,0.0,0.0,48.16291,25.229222,0.0
0.0,36.926101,-0.473481,-1.0,0.971548,1.202463,19.732651,0.0
0.84858,31.633535,-0.17635,1.436387,0.0,7.449999,33.09697,1.0
-0.939868,37.285969,1.0,0.761012,0.0,-37.426973,31.053784,0.0
1.0,33.431594,0.010518,-1.0,0.0,57.01705,20.960766,1.197291
0.0,23.508443,0.0,-0.702766,0.0,16.966409,9.029696,1.0
0.688911,23.533337,0.855492,0.679716,1.0,-38.763585,33.772948,-1.0
0.103923,28.409887,0.448694,0.0,0.33512,43.161912,-2.312428,0.0
0.909039,24.414268,-1.0,-0.751626,-0.914454,6.260181,12.996143,1.0
-0.469245,32.996266,0.436005,0.368134,1.821876,-2.422791,27.053139,-1.161368
-1.0,31.928713,-0.651973,1.0,-1.873802,-38.483072,23.228379,1.0
0.227351,38.540555,1.0,1.0,-1.0,41.415298,19.560874,-0.199253
-0.085193,33.69739,-0.28616,-1.0,0.201425,23.351943,35.070192,-0.610947
-0.067818,29.111406,-0.56435,-1.0,-0.805238,22.736694,11.587443,-1.0
0.915428,28.389242,0.0,-2.41467,-0.646659,-34.482637,4.197369,-0.021214
-1.0,30.771117,-0.835348,-0.30907,0.92514,-10.070904,22.921981,0.0
-0.848889,26.436978,0.563284,0.0,1.457764,59.572351,10.454479,0.0
0.0,25.400287,1.0,1.830183,1.0,30.123149,5.412477,-1.0
0.247461,25.858837,0.0,0.0,0.0,-8.755193,-14.455122,0.0
-1.0,26.360707,-0.02798,0.669522,0.0,25.503612,-4.512221,0.0
0.0,39.068298,0.306333,-1.0,0.197153,58.32025,8.65309,-1.823117
1.237731,38.049757,1.516129,-1.0,-1.79374,-15.393019,22.239375,0.408138
-1.0,34.163114,1.179307,-0.361349,2.247877,-32.862791,9.017728,1.0
1.395406,33.615487,2.355821,-1.580674,1.0,6.988327,-20.655727,0.458683
-1.489083,37.071618,0.161271,0.0,1.0,-9.762627,34.804555,-0.307702
0.558944,27.007429,1.326115,0.0,0.816258,33.872397,30.190222,0.0
1.0,30.84114,0.0,0.650199,0.0,49.820469,20.008131,-1.226665
0.0,31.229351,0.575237,0.232317,-1.492761,-36.143413,33.55791,-2.041221
1.332681,23.247513,0.0,-0.119854,1.203352,-34.502821,-17.674779,1.090579
-1.0,36.822244,0.0,1.029663,-1.0,23.957736,5.692595,-1.381313
-1.0,23.946796,-1.544622,-0.372304,1.0,-4.382598,2.002997,0.0
-1.0,28.768859,1.0,0.0,1.0,41.503208,35.724187,0.0
-0.551541,22.515831,0.077993,-0.989408,1.0,46.775837,-15.677434,-0.924909
1.0,23.829919,0.280819,1.0,1.066432,-31.13097,-3.938036,1.158078
-0.994606,37.706875,0.0,1.0,-0.360549,-38.799406,35.642157,0.625447
-1.0,29.978148,1.0,0.0,0.70745,-45.613048,-7.305303,-0.485719
-0.46512,22.499381,0.790245,1.0,-0.455867,38.90375,30.58667,1.264751
-0.050032,26.237554,-1.0,0.144984,0.0,27.772815,5.026768,-1.54979
-0.759983,27.776077,-0.234384,-0.513246,-0.778146,-25.367279,-19.470791,-0.414438
-1.0,32.520944,0.657908,-0.816137,0.437159,43.130164,3.251018,0.287994
1.0,35.297859,0.0,0.0,1.0,54.522296,21.119046,-1.0
-0.10369,25.394483,-1.638165,0.447202,1.158586,0.103628,7.851323,0.0
-0.733443,30.076143,1.302992,-0.371945,-1.0,-37.553173,29.768028,-1.0
0.258396,34.837428,0.502509,-1.0,0.0,-39.611947,-6.021153,0.0
1.0,34.507067,-1.0,0.165876,-1.146642,22.843881,-18.504637,0.292315
-0.486237,30.413198,-1.0,-0.007325,-0.507557,45.029785,0.15619,1.0
0.0,34.594907,-1.0,0.0,2.034511,24.406194,-0.859993,0.384284
-1.0,27.205208,-1.0,0.471362,1.418436,27.989208,-18.603509,0.075498
1.0,33.060704,1.0,1.0,0.0,11.777707,-6.502,-1.0
1.028051,38.480301,-0.14989,0.407581,-1.0,-39.75003,29.218095,1.0
1.0,30.844378,1.58633,1.297053,-0.061785,6.688892,6.419692,0.0
0.0,27.357975,0.744581,0.155487,1.0,4.404604,18.908999,1.0
-1.0,26.160707,-1.0,-0.553448,-1.0,26.923504,12.294642,1.548903
0.87691,24.84739,1.0,-1.0,-1.0,44.259134,-19.045049,2.320273
0.0,31.218039,-0.061641,-0.213185,1.0,51.50552,-2.749333,-0.042101
0.115749,35.810877,0.0,-1.0,1.0,-30.471119,-12.218164,-1.0
-1.0,22.807541,-0.507999,0.0,-1.156246,5.431759,31.577868,0.0
1.0,37.468534,-1.0,0.0,-0.449375,-5.820383,-19.166635,-1.0
-0.047008,33.129478,-1.0,-0.440928,-1.0,48.451911,19.432346,-1.096818
0.719827,39.101365,0.0,-1.0,0.141029,-12.452692,-3.482833,-1.0
0.0,38.477204,1.0,-0.970104,1.281254,-8.012629,-2.265295,0.0
1.0,34.195023,1.0,0.359194,1.124666,28.826445,-4.885806,-0.065786
0.632864,25.161334,0.0,1.0,0.4817,47.748016,-2.618895,1.0
0.0,23.789935,-2.225777,-1.0,-1.562853,-30.864782,20.518268,-1.571188
0.245496,31.206077,-0.049349,0.0,-1.63257,-12.511577,-17.556586,0.0
-0.82045,30.864038,-0.648468,1.0,-0.677454,17.43869,-4.28383,-0.8163
-0.942744,35.009497,-1.0,0.0,-1.0,22.812115,25.51928,-1.0
0.785339,37.356765,-0.974131,0.190012,0.0,-16.449929,-16.86897,-0.85635
1.603073,24.449998,1.0,-0.690666,0.526383,-36.841077,-8.066913,2.242639
0.230677,25.203139,-0.743537,-0.428609,-0.552528,-15.306142,30.034647,-1.0
-1.0,28.405726,0.928947,2.108372,-0.644249,39.828968,34.982311,0.0
0.917302,29.774612,1.0,-1.0,1.0,-44.064503,25.121925,0.931512
0.0,37.77836,-1.0,0.342034,1.0,-42.702374,-17.196492,0.0
-1.0,27.591414,-0.456091,-1.0,0.249605,45.765404,-6.041019,-0.178532
0.0,23.051837,-2.040538,0.789735,-1.0,-3.18178,29.238901,1.005711
-1.0,33.432091,0.229328,1.0,1.09582,-44.502452,-9.907902,0.0
-1.0,34.580056,-0.842242,-1.0,-0.090175,34.495112,31.49872,0.0
0.777056,25.338424,-1.0,1.0,0.324541,-11.390354,16.029512,1.233062
-1.093064,22.498035,-1.150857,1.092332,-0.797641,23.285412,-17.945764,1.0
-1.0,34.9714,0.08232,1.0,0.0,-15.400235,23.051215,0.18029
0.0,22.079472,-1.428651,0.0,-0.044558,48.768074,36.188349,1.0
