dw_ψ20,gy_φ11,jl_λ72,bh_μ3,mk_ξ4,bh_μ5,xr_λ76
-1.0,6.508579,-10.435678,-8.349297,55.366634,1.871031,0.788351
1.0,-1.218436,-9.260749,-57.220745,56.914749,1.836856,-1.0
-0.270336,4.074386,-2.177482,-10.764152,53.391671,1.819125,-1.0
0.0,-2.62102,3.073182,-21.479085,60.621067,1.966282,-2.108413
-1.0,13.882071,-6.387132,-55.360364,63.680682,1.485213,0.0
-1.0,25.100188,-6.511673,-49.355901,57.579841,1.336931,-1.0
0.0,18.600292,-6.303499,-21.787249,60.412667,1.727604,0.228888
-0.368282,12.511177,-7.288858,-62.747829,73.089013,2.870579,1.038196
0.856373,26.157409,-7.239817,-12.683971,64.800067,1.993674,-1.0
1.142604,18.051526,-6.128505,-90.746883,77.349174,1.52676,0.0
-0.59293,26.238626,-4.675523,-44.115647,51.802907,1.511604,1.0
1.0,20.171675,-7.112594,-70.269088,79.460546,2.557473,0.305502
1.0,27.996167,-4.998924,-92.830124,72.917363,2.204751,1.0
-0.256935,22.649059,-4.488632,-36.576403,44.925761,2.694203,-1.678179
1.0,15.421051,-11.231267,-54.697689,78.700398,1.572675,1.0
0.0,19.319561,-2.651538,-30.981556,44.164812,1.488726,1.474813
0.0,6.013575,-10.368247,-71.407242,75.677766,1.892597,1.062105
-1.312865,30.604316,-7.439211,-61.607574,62.804665,1.988367,1.731158
0.988487,30.438691,-2.679323,-66.73658,77.304195,2.121767,-2.369571
1.0,0.444326,-6.684589,-28.985741,61.568851,1.765419,0.189031
0.0,3.991131,1.046809,-16.051818,71.551431,2.087595,0.0
1.351548,18.742715,-7.045454,-82.865734,73.365906,1.852233,1.0
1.019364,-3.636169,-7.7293,-46.201463,77.80025,1.272593,-0.473043
0.087119,-0.434605,-9.11372,-92.743455,69.571626,1.818856,1.0
-0.757535,-0.982647,-4.219843,-43.294616,47.329152,2.125058,1.865128
1.285842,10.639527,-3.215866,-77.510827,61.784597,2.039958,1.531897
1.222934,-3.465063,-7.989329,-26.133431,49.244146,1.574275,-1.0
-1.0,26.83834,-7.392746,-37.885669,68.620039,1.527012,-0.390893
-0.714524,23.907281,-6.17104,-38.904072,52.868626,1.046014,1.0
-0.753955,12.313031,-5.756279,-53.154779,79.353407,1.556383,-1.186349
1.0,6.000535,-6.473884,-17.933736,50.162093,1.65284,-1.0
1.0,-1.225895,-12.279916,-33.624447,53.967481,1.663461,-1.0
0.985616,12.089192,-8.163647,-53.742783,59.030791,1.464261,2.426784
0.0,-0.001842,-3.55359,-41.907733,68.037325,1.911648,-1.25423
0.070717,2.874202,-0.673592,-50.496901,71.165634,1.965714,0.643991
0.0,12.759708,0.283617,-25.668495,71.662878,1.096212,-1.0
-0.490021,25.30422,-9.952681,-1.616436,47.508912,1.797635,-0.938948
0.0,6.530588,-4.932697,-68.887049,56.248151,1.98414,-1.0
1.0,17.434961,-6.030116,-64.667512,62.210723,2.167945,-0.806996
-1.0,10.846755,-11.005163,-81.579638,55.109142,1.189143,1.0
-1.180444,-0.666208,-5.211695,-38.421509,58.188613,-0.157915,0.534459
-1.0,9.240989,-2.912098,-17.834847,53.340451,1.439188,0.297643
-1.0,9.495962,-0.568276,-86.759764,52.623776,2.449252,0.553171
1.08708,2.359098,-2.61016,-56.545113,55.966928,2.310166,0.0
1.69117,15.737226,-6.339389,-4.97172,68.167119,2.546275,-0.310309
0.0,1.650058,-1.022971,-88.761836,48.555148,2.050708,-0.935879
0.0,12.444362,-6.245542,-30.935573,58.503444,2.415917,0.63329
-1.598932,2.458612,0.755748,-82.07497,70.92023,0.993655,0.970795
-1.631085,26.990833,-4.856936,-1.299204,44.411525,1.828464,0.395806
-1.0,16.52723,1.999047,-56.336444,67.649956,2.414644,-1.187448
1.0,11.037694,-8.32181,-71.858141,58.332188,2.27895,-0.681775
1.0,21.58049,-6.493807,-0.26073,65.498499,1.768168,0.757464
-1.0,4.477129,-3.952967,-82.041116,69.622354,2.096,0.0
1.180097,29.648782,-1.339734,-89.026999,62.382976,2.100068,-0.387239
-1.0,30.821187,-0.926022,-47.1098,68.106704,1.91773,-0.867867
1.0,-2.81234,-4.009303,-75.129629,48.878421,1.458056,1.0
0.773518,28.473295,-8.929935,-92.960017,45.872124,2.402944,0.0
-1.452464,24.947848,-7.735503,-60.400661,57.111795,1.574846,1.0
0.0,6.535189,-6.753745,-69.13822,52.965071,2.35595,1.0
2.662238,10.38581,-1.868804,-62.383664,45.182841,1.398925,-1.0
0.565874,20.653064,-2.996889,-40.492093,68.676628,2.938948,-1.095636
1.574865,30.267642,-1.011155,-14.060064,79.007094,1.402492,0.211518
-0.40079,-3.673065,-6.185993,-22.802242,63.257954,1.816653,0.0
1.0,11.50084,-4.102508,-31.28863,72.134034,2.13956,1.0
-1.0,28.677006,-4.659144,-92.660217,45.845395,0.419896,-0.816235
-1.0,27.987455,-0.643964,-83.745783,69.16933,1.869033,-1.0
0.0,19.389999,-5.499284,-63.07724,44.769892,2.228201,1.192024
0.295749,21.085186,-8.34394,-68.82377,54.031186,2.211609,0.0
-0.697168,12.111828,-4.17017,-19.038344,66.848298,2.082993,-1.0
0.518212,15.526286,-1.775567,-85.349778,74.041941,2.601501,1.0
-1.0,28.160398,-8.038234,-72.732204,65.931163,1.226168,-1.0
-0.343925,2.021887,-0.959597,-76.983719,70.685764,1.896503,-0.822639
0.8596,8.261628,-2.654776,-48.083615,51.207366,1.627598,1.0
-1.0,30.842293,-15.449855,-84.448496,70.89387,2.610669,0.059809
-1.0,26.736053,-2.485049,-45.481535,64.334,2.206382,-1.057459
-0.072944,27.059762,-6.367905,-48.224626,49.981705,1.707184,-1.0
0.0,20.384421,-3.757124,-90.411432,74.546268,2.707333,-1.798127
-0.057032,-0.752256,-6.292433,-52.281075,50.407261,1.182188,1.69419
0.0,-3.00068,-5.684439,-22.098382,78.477685,1.593651,-1.0
-1.0,19.621736,-4.319854,-35.93921,47.250308,1.770382,1.0
0.0,17.440413,-1.698852,-24.075037,71.792515,2.451166,1.0
-1.0,5.006734,2.737794,-47.679216,51.13937,1.645174,1.0
0.0,-0.248342,-3.881498,-92.121869,52.074093,1.35038,-1.091824
0.894513,-0.127183,-3.463157,-55.791762,72.085274,1.621111,-0.36835
-0.666769,8.108765,2.022617,-62.368939,44.419327,1.923101,-1.0
-1.0,29.261317,-6.783838,-62.801162,76.740133,1.388428,0.347524
-1.0,25.615469,-6.992587,-55.540248,55.076945,2.285505,0.0
-0.649996,3.656197,-6.873208,-72.295851,75.929888,2.412061,0.0
-1.0,19.620342,-1.394687,-81.200204,52.644156,1.263372,-0.453492
-1.0,16.73438,-7.502044,-32.133847,45.1516,2.265268,-1.0
1.0,4.228861,-7.910566,-21.224895,57.248813,1.346019,-1.0
0.407088,19.237156,-1.551925,-59.192428,53.659203,1.973009,1.243806
1.0,0.694675,-3.320354,-30.966358,70.123268,1.683097,1.123967
0.0,10.851436,-3.398718,-61.836356,57.404353,1.929108,-0.03733
0.226528,26.111235,-5.236982,-26.203348,75.020278,3.058996,0.659332
0.201781,27.231327,-10.68033,-69.025034,75.744935,1.388581,1.0
0.0,14.862117,-5.342795,-39.090291,54.86354,2.178401,-1.0
-1.0,6.218535,-8.997302,-26.991509,74.736939,1.414455,-0.383177
-1.0,10.391949,-3.98309,-68.349178,74.003762,1.175024,1.0
-1.0,3.047807,-4.162128,-43.919182,79.414553,2.008582,0.200745
-1.460504,9.385082,-5.440349,-42.794874,63.749994,2.117041,0.027316
-0.611998,-1.038514,-3.519153,-80.159487,62.383421,1.9814,0.817242
1.0,20.635351,1.577478,-80.057172,45.44317,0.909904,0.774659
0.554863,29.599118,-4.463658,-26.134188,78.987499,1.430128,0.678156
-0.498667,-2.570783,-7.398208,-22.912237,72.42516,1.710208,-1.0
1.024991,21.725837,-10.530491,-77.389567,73.32465,1.694537,-0.300914
-1.0,10.789559,-1.368365,-2.994765,60.202681,1.857183,1.0
0.0,7.824271,-5.341113,-32.521707,71.036997,2.419358,-1.0
0.745704,13.8469,-9.309877,-50.084914,51.211908,1.120942,0.351464
0.537851,-1.591873,-3.17355,-61.271581,44.254393,1.985078,-1.0
0.0,26.087176,-2.590591,-69.296678,70.722959,1.172893,-1.0
-1.0,25.001536,-7.162756,-88.770363,79.211669,1.278497,1.900199
0.0,-0.97308,-10.620312,-87.487154,69.553082,2.738134,-2.347749
0.088959,21.43367,-6.108809,-88.879907,53.456517,1.640081,-1.0
-1.0,28.275864,-4.287481,-13.219222,61.131356,2.119675,1.0
-1.0,4.023776,-3.54011,-52.140583,66.809624,0.945705,-1.0
0.650243,2.687042,-6.592816,-53.731286,79.281785,1.90543,-1.0
-1.0,-1.331469,-1.774421,-74.788725,48.73472,1.620969,1.0
-0.540597,4.724698,-0.921003,-55.047502,55.897881,2.225502,2.206088
-0.119958,12.813792,-0.836621,-8.358749,65.748676,1.609803,-1.0
-0.553488,26.348123,-3.317966,-86.241403,55.384873,1.170211,-0.017328
1.0,9.90974,-4.010669,-1.562946,77.764513,2.753778,0.0
-1.0,29.53416,-12.509092,-14.267926,63.917801,2.174652,0.430463
0.0,15.369033,-8.793905,-60.04508,57.981719,1.290161,-1.0
0.500345,23.988622,-5.996021,-56.763145,70.302919,2.311942,-1.0
0.413937,4.09577,-7.727713,-33.17244,50.631999,2.176468,0.0
-1.0,28.500113,-2.530383,-9.418662,63.548862,1.478227,-0.057813
-0.658117,6.721494,-0.507177,-15.839048,63.163268,1.539117,-1.025413
1.283623,-0.362196,-4.137133,-44.468693,69.117477,2.179594,-1.0
0.542168,22.228717,-5.019984,-83.801498,54.45584,2.893514,1.0
0.0,17.917408,-7.37034,-65.286113,71.323396,2.016935,0.760543
1.0,7.400784,-2.094605,-18.082414,49.444809,2.510408,1.0
-1.0,24.07007,-1.737254,-5.932669,70.085224,1.831396,-1.0
1.0,8.15228,-4.925252,-90.142797,53.642844,1.461299,-0.153584
0.289031,12.865355,-4.402432,-21.75148,57.462224,1.931118,-0.47809
0.999151,23.88802,-3.77021,-69.562586,75.753568,1.063574,0.0
-1.0,4.559923,-7.116133,-15.101108,74.140571,1.770936,1.0
-1.0,26.175821,-5.769324,-61.353532,78.449889,2.757993,0.0
1.622156,11.104258,-13.722296,-35.837084,60.431233,1.369101,0.0
1.0,10.168949,-4.571912,-15.537207,52.241672,1.517974,-1.0
0.0,20.745792,-7.805093,-22.994427,51.729479,1.963551,0.0
-1.0,21.666335,-1.43333,-62.459664,72.187133,1.38077,-1.0
-0.701416,8.514662,-4.923026,-51.24728,58.466022,1.397968,0.113534
-0.396412,23.117535,-1.080418,-54.034434,66.400009,2.088781,-1.0
-1.174154,30.89807,-2.432921,-79.230042,49.981802,1.723712,1.0
1.0,28.26971,0.707629,-20.842218,61.786786,2.40515,1.0
0.0,29.883694,0.966617,-43.100727,55.720241,1.470722,-0.586492
1.0,30.025984,-6.034708,-18.524591,44.933307,1.324868,0.388956
-0.277722,30.74429,-8.264916,-29.257973,78.18274,1.957959,0.511693
0.799212,18.841706,0.317562,-41.078118,56.760737,1.940988,-0.59598
-1.0,7.223308,1.009659,-52.388636,75.842919,1.901968,-0.526273
1.0,19.581659,-3.159349,-56.33504,52.328333,2.011879,-1.18713
0.0,6.275341,-3.118748,-59.091938,46.962819,2.166368,1.499402
0.0,21.239089,-1.35134,-9.446521,61.675164,1.545372,1.176584
-1.0,16.329698,5.709219,-78.99202,53.889649,2.630872,-0.193446
0.232352,20.157104,-5.861895,-10.48554,76.119041,1.390929,0.074803
-0.037548,22.955275,-4.89076,-86.691087,66.740093,1.727751,0.0
-1.0,10.880556,-1.676082,-80.903635,63.195588,1.570048,-0.609057
0.815994,0.892765,-5.577288,-13.188133,44.334076,1.216043,0.0
1.0,21.282509,0.446948,-28.339873,44.721875,1.380227,0.384641
0.0,4.81918,-7.809579,-89.508005,73.008884,1.532691,-1.0
2.128772,21.463748,-2.965034,-30.363248,71.620841,2.33302,-0.776616
-1.010119,9.983719,-8.544305,-58.003749,45.388393,2.300461,-1.0
0.538923,25.4991,-8.008257,-73.67686,51.808759,2.231577,-1.647653
1.349297,23.275518,-6.917038,-78.859028,50.361859,2.179754,-1.0
0.0,-3.157653,-4.57005,-37.065686,54.590242,2.549485,-1.0
-0.448193,17.218533,-7.074183,-36.054582,60.609295,1.859247,1.0
-0.02028,26.20579,-2.508302,-75.713806,47.52304,2.110867,1.0
1.0,2.287507,-5.560914,-38.71467,47.386245,1.609495,0.0
0.685642,0.783015,-4.10432,-51.392067,72.924988,2.357348,0.372736
-1.0,7.38541,-7.041629,-41.369394,70.766484,1.384145,-1.0
1.0,5.077339,-2.24698,-65.079635,72.486946,1.599589,1.0
0.445251,4.831565,-6.706655,-75.685854,51.526697,0.814957,-1.03326
0.839904,-3.605741,-5.317779,-15.692305,51.577494,1.612869,1.537857
1.0,-0.719928,-4.515218,-38.262976,68.659724,2.133906,1.0
0.589254,28.380845,-7.882421,-68.686475,57.524972,2.286811,0.550848
-0.044132,8.808651,-1.908679,-33.765937,62.996393,1.797371,0.0
0.733536,16.209369,-3.407234,-78.590411,76.403646,1.566861,0.192555
-1.044745,5.572449,-6.416828,-79.426672,44.773466,2.061175,-1.0
-0.99544,10.499276,-6.32546,-15.78126,64.935199,1.208948,0.0
-0.157017,0.907028,-5.154039,-1.204785,78.369916,2.95116,-0.447574
0.521148,5.341465,-10.06504,-36.640982,73.428879,1.911315,0.0
-0.612306,17.953596,0.909235,-20.126672,74.643622,2.179681,-1.0
-0.503073,8.6431,-4.008113,-74.251575,57.999285,1.069317,-1.074994
0.0,2.944125,-5.96963,-68.871314,56.272656,2.07095,-0.288529
-1.02158,13.837643,-8.217013,-92.446307,74.76473,2.395866,2.718718
0.395352,19.046783,-4.98752,-21.91717,73.772702,2.102399,0.0
0.357924,-1.27465,-8.359021,-26.185929,73.272962,1.804789,1.075457
0.0,14.735665,-4.839673,-25.805484,70.020814,2.158104,-1.0
1.322118,22.275231,-8.757598,-72.137872,67.520865,2.057525,0.614433
1.745257,22.808503,-6.284198,-53.706507,46.774673,1.574248,0.0
-0.587608,2.439535,-5.991034,-21.235212,54.802033,2.57114,-1.0
-1.0,-2.116953,-3.545547,-37.407999,51.270292,1.775872,1.0
-0.209585,-3.7613,-1.37526,-22.589788,68.040072,1.905916,-1.0
0.0,22.743997,-3.40694,-69.239101,45.315066,1.923982,0.62537
0.0,-3.385836,-4.763979,-78.326261,56.305267,1.933332,0.0
1.0,18.675936,3.957091,-87.759936,51.32959,2.794695,2.263069
-1.0,29.407955,0.450945,-28.250577,65.532203,1.015314,-0.899541
-0.234764,20.139819,-2.36489,-22.798313,55.667597,1.286823,0.708605
1.0,-3.099594,-1.717015,-4.002235,46.0282,1.53404,1.185997
1.0,0.669946,-4.127811,-59.955086,49.988885,1.429346,0.0
0.0,9.371735,-5.020536,-29.514027,56.299393,1.556244,-0.413202
-1.158903,23.625771,-1.587198,-83.241005,76.839504,2.182027,1.0
-1.0,27.683234,-4.804716,-22.41787,61.370448,1.756292,0.460896
1.40422,18.657418,-4.576577,-3.061834,55.692423,2.317569,1.0
-1.0,18.804041,-7.026732,-80.45851,63.663806,1.645325,0.485249
0.00174,0.920659,-5.191759,-52.611423,65.196639,1.712759,1.0
0.0,26.507201,-1.013434,-45.776435,65.368424,1.620565,-1.077583
2.094413,26.656727,-7.369278,-39.284014,44.474137,0.30352,-0.361745
0.0,22.673923,-5.683843,-44.766355,66.424923,1.225827,1.0
-1.0,5.076106,-3.338547,-81.665339,63.346838,2.347452,-1.0
0.603033,28.441492,-5.288013,-34.324574,47.963577,1.56728,0.0
0.133401,16.89711,0.787894,-35.680183,44.43637,1.316397,-0.364917
0.0,9.433959,-5.73541,-74.377337,70.726844,0.724839,-1.73544
1.0,23.38435,-11.254715,-78.184322,49.759924,1.679837,0.0
1.0,21.676186,3.578477,-53.41578,64.030284,2.071097,0.134774
-0.301746,30.499515,-2.14815,-66.199462,69.974729,0.778254,-0.688334
1.679428,20.354768,-1.513267,-22.476926,57.784888,1.340478,0.11962
0.541364,12.401775,-5.197243,-79.536029,45.799549,2.85719,-1.0
0.0,11.829004,-4.8682,-46.874036,75.916022,2.336335,0.52687
0.0,12.84938,-1.104134,-67.060292,72.954945,1.902785,-0.557441
-1.0,10.453525,-7.106652,-11.685361,67.16752,2.084636,1.0
-1.131117,20.672147,-1.195831,-27.482352,67.099254,1.472993,1.0
-0.168911,18.234229,-10.163933,-10.723797,73.205404,1.111596,-0.476628
1.0,26.648791,-7.671012,-47.342624,60.093219,1.526458,0.0
0.247177,23.508963,-2.205859,-66.131683,58.303413,2.134718,0.0
1.0,1.210345,-4.606591,-29.997452,63.99533,0.942524,0.0
-1.0,30.457295,-0.839125,-72.903622,58.208268,1.799953,0.0
0.407603,11.149454,-4.526921,-39.866971,49.989899,1.997907,0.0
-1.256648,13.06945,-9.739562,-92.719275,67.447968,1.929939,0.0
-0.73852,25.86944,-6.384535,-43.122257,53.401284,2.166454,0.0
0.133866,-2.610162,-1.853685,-84.259544,48.065812,1.593194,-1.0
0.0,24.171597,-3.120749,-81.758305,63.591284,2.498629,0.0
1.0,26.277171,-7.729919,-74.716255,72.602054,2.171615,0.55816
-1.0,1.887705,-1.95915,-37.894379,44.894652,2.829737,1.0
-1.0,21.102798,-0.31053,-22.330137,63.841431,2.252911,0.184331
0.335107,23.605667,-10.957841,-79.1364,77.727547,1.784261,0.04389
1.839331,8.575065,-10.025818,-82.316914,65.995062,1.109292,-1.478555
0.0,18.701491,-3.787846,-82.66438,71.27688,1.757839,-1.0
-1.0,3.971082,-2.022637,-27.017783,70.469945,1.616885,0.0
0.0,3.641191,-2.011063,-42.897951,68.175946,2.089288,-1.0
-1.232471,7.022437,0.025614,-88.500625,69.227375,1.886431,1.142946
-1.81584,8.585196,-6.587882,-48.614507,46.732377,2.399848,1.0
-0.753024,3.292805,-5.994444,-57.051998,51.531403,2.421215,-1.0
-1.0,25.626798,-2.080502,-82.172633,52.802309,1.76946,0.0
-1.335183,23.331179,-6.779129,-72.267738,46.539549,1.900976,0.0
-0.269942,20.265023,-4.390086,-81.642224,79.263198,1.244687,1.0
-1.0,23.100359,-8.779138,-40.088493,69.021917,1.342264,-1.159646
-0.098461,22.610195,-8.46073,-24.379783,62.095016,1.324205,0.236348
2.046588,2.587814,0.914057,-50.321953,45.986927,2.009961,1.002829
0.0,5.430384,0.1461,-38.737922,68.226662,1.914549,0.0
-0.17558,12.657208,0.369256,-19.689495,65.990044,1.906552,-1.0
-0.710468,17.817895,1.832135,-5.631828,74.244027,1.401955,0.0
1.0,23.559073,-2.641845,-42.421125,71.875955,0.992154,0.0
1.0,21.585656,-5.02254,-88.133861,74.653484,1.247354,-1.030068
-0.180177,4.553395,-7.309354,-59.941935,46.365161,1.41631,-1.035373
0.0,-2.520161,-7.294041,-66.573891,61.968408,2.308301,1.0
1.0,6.2654,-2.156033,-90.842697,62.732716,1.84886,0.663694
-1.087878,27.468069,-2.296686,-0.934296,54.529739,2.082076,1.0
-0.315928,-0.378067,-5.562299,-10.339309,49.884073,0.981571,0.0
0.378929,14.160533,-2.694421,-28.185247,44.903898,1.832899,1.0
-0.135558,28.583348,-7.925038,-14.188068,79.653952,1.705505,-0.451017
0.0,18.284898,-6.148584,-7.361706,59.051776,2.681322,-1.0
0.0,30.560592,-5.512573,-35.364331,58.436771,2.675985,1.0
-0.8175,-2.513629,-1.125671,-72.774069,66.876684,1.776013,-1.0
-1.0,-2.096953,-8.295643,-27.816972,68.804759,1.660742,-1.0
0.0,6.172683,-0.642212,-23.202697,67.435226,1.030244,1.513331
-1.0,6.556204,-5.339529,-78.506731,60.318744,1.423401,-0.760282
0.0,21.801209,-8.836441,-4.157562,72.228564,1.40654,-0.845326
-1.0,7.743985,-5.147176,-44.08222,66.746197,2.735297,0.0
-0.434067,3.259845,-8.219144,-13.926923,48.564945,1.32463,0.0
-0.873202,6.210626,-0.681927,-5.265849,45.231181,1.251554,0.123912
0.60373,23.767508,-0.272347,-22.151917,45.729761,3.242448,0.297683
0.622854,24.742923,-1.523017,-72.757075,63.589035,0.973384,0.238722
-1.769134,-0.214259,-5.759609,-66.383626,72.216077,1.349028,-1.0
0.092495,7.782618,-7.694922,-14.024888,68.724514,0.845029,-1.0
0.011579,13.288622,-4.540463,-89.96782,45.087953,1.603221,1.0
1.591429,4.507771,-6.649037,-85.166278,47.172475,2.44126,-1.0
1.906379,25.511057,1.562967,-69.36456,74.178272,2.048809,1.0
0.448509,23.961858,-5.295047,-17.450154,60.601149,0.890608,0.618175
1.0,22.798423,-6.16291,-81.242679,64.587547,2.384744,-1.0
0.086339,27.343748,-6.551288,-50.036074,54.440342,1.897999,0.380614
-1.897709,20.188017,-4.629327,-64.491617,68.864624,1.656703,2.145758
1.933237,-3.419352,-2.450794,-12.494367,73.111236,2.01706,-1.0
0.111549,20.957689,-10.454284,-9.158847,52.03683,2.654875,1.769617
1.010912,16.2877,-9.202432,-66.288944,60.809465,0.144933,-1.0
-1.0,20.762117,-0.380326,-88.555829,66.314152,2.225856,-0.470642
1.029529,12.915465,-0.900748,-51.173372,47.747589,1.84137,0.68315
-0.907036,27.566992,-3.188212,-11.60846,61.95009,2.352542,1.0
0.92777,30.187843,-4.126228,-58.373197,47.434068,1.976264,-0.041586
0.329216,10.140615,-0.31305,-6.513625,65.18337,1.452877,1.0
-1.0,8.053327,-5.115844,-82.955711,60.920607,3.022193,-1.0
1.0,-3.350752,-2.968268,-51.308974,45.926809,2.507354,0.045214
-0.233214,-2.164483,-0.177745,-0.846621,59.560769,2.182232,-1.770598
0.0,13.325533,1.195708,-77.079474,64.654334,1.762411,0.0
2.329794,13.969993,-5.020953,-63.257775,67.117668,2.172402,1.244518
1.0,1.731741,2.067568,-13.99491,57.755028,2.279551,0.0
-1.564653,6.115523,-3.158835,-79.261989,56.09665,2.437053,1.0
0.0,29.684905,-4.391449,-17.933383,72.97283,2.144632,0.317782
1.972791,8.686783,-7.32704,-32.743583,46.144842,2.33518,0.945845
1.0,14.703487,-3.770322,-12.545297,73.563956,1.779697,1.0
0.0,9.819201,-9.277414,-8.086342,47.200335,1.620134,0.392672
-1.0,20.364289,-3.531783,-41.975216,67.599581,1.625061,0.0
-0.134017,13.633297,-0.458995,-81.943111,49.113475,1.479017,-0.316828
1.0,9.894844,-8.861419,-2.649849,68.733407,2.251034,0.081201
1.0,9.609825,-7.57398,-27.451976,66.546312,1.806089,2.583594
-1.0,18.316818,-8.320446,-32.174519,73.26329,1.721517,-1.0
0.164908,5.96503,-4.045927,-92.251294,55.827748,1.493699,-0.022623
-1.143932,6.219542,-5.028871,-35.914833,49.760779,2.166588,0.958179
-1.121037,16.693444,-1.955893,-73.129874,53.18411,2.307343,1.0
-1.0,1.797207,-4.456854,-16.97199,45.331642,1.113606,-1.0
1.219805,12.723068,0.996055,-88.25002,57.781838,2.097538,0.0
1.433071,28.10064,-4.431356,-64.97933,73.811169,2.610761,-0.658153
0.0,2.802294,-4.170058,-79.281879,72.451084,1.209613,-1.309818
0.400031,27.96523,-8.808775,-47.86669,68.833154,3.152298,0.780439
1.0,5.263314,-3.326946,-14.880825,74.21342,2.119494,1.0
1.0,25.22843,-0.899057,-20.294281,57.570058,2.30798,-1.0
0.139933,3.685288,-4.718992,-81.675919,50.576248,0.372074,0.0
1.239522,10.540552,-3.141146,-36.806068,79.039592,1.112226,0.0
0.120389,5.580085,-0.911157,-55.677237,59.338912,0.945321,0.572915
0.0,29.785048,-3.333772,-67.710893,51.297966,1.933713,0.912753
1.119945,20.525845,-7.209675,-55.228093,70.757822,1.640851,-0.252051
1.683714,-2.294059,-1.601159,-42.323202,48.503053,1.18222,-1.007258
0.0,8.43272,-3.409438,-23.739278,50.393437,1.779768,0.57023
-1.0,12.936793,0.37087,-51.729683,76.441432,2.604033,1.0
-0.112733,24.990322,-0.791276,-44.87717,51.984228,1.892824,-0.203782
-0.020287,26.049057,-5.109195,-22.501848,60.101362,0.882175,0.0
1.0,4.667723,0.424387,-34.823559,50.167964,2.84705,-0.470971
1.0,-1.654525,0.000705,-2.26348,70.985905,1.302098,-1.0
0.0,3.405065,-11.179224,-84.801541,68.314346,1.517416,2.048529
-1.0,-3.049253,-2.329444,-74.449718,74.466744,2.633244,1.287654
-0.372097,17.332724,-8.528302,-78.515066,65.257955,1.750914,0.076532
-0.008488,10.828059,-3.649764,-74.416127,50.782988,2.2116,1.0
-1.0,18.558695,-1.637284,-92.240221,48.902023,2.067809,0.910474
-0.785614,9.59827,-1.427978,-55.479292,71.636609,1.733219,-1.0
-1.0,28.0547,-7.038814,-60.743628,78.725389,1.42922,1.0
0.461618,8.04316,0.174154,-15.815853,50.616198,1.40479,1.0
-1.3225,17.740436,-6.301349,-60.314241,76.143899,0.922595,-1.0
-1.0,26.387169,-2.701783,-4.444227,62.186092,1.123883,0.05674
-2.568707,12.899833,-7.520822,-68.450846,65.499796,2.378937,-1.190198
-0.434807,-1.142322,-7.745288,-63.831559,57.30485,1.881009,-0.169465
-1.0,0.866771,-4.355612,-89.74355,69.208236,1.700381,-1.0
-0.209328,17.150503,-6.598353,-30.405254,44.709473,1.898042,0.0
1.0,9.55411,2.193159,-3.258518,75.849991,1.83003,0.0
-1.0,9.13653,0.148686,-90.452727,63.351389,1.863714,0.0
0.748893,1.756585,-2.559744,-52.520333,75.93625,1.431078,-1.0
0.977262,25.371995,-1.013791,-47.091512,71.381699,2.143096,0.0
0.602616,16.438517,-1.704053,-52.498685,69.013705,1.4339,-1.822826
0.0033,15.462295,-8.577444,-20.597089,75.06739,1.961769,1.0
1.0,27.717095,0.978705,-77.585553,45.670467,2.352081,-0.214466
0.0,11.363772,-3.523213,-88.74646,73.635307,1.411215,0.654353
0.0,20.840902,-4.328935,-53.386503,57.956086,2.36004,-0.093947
0.227184,0.421847,-4.7138,-57.749335,46.984874,1.664768,-0.732375
1.0,26.090323,-4.730345,-30.640855,57.45937,1.335101,-0.771461
-1.0,1.073783,-0.505808,-49.446645,58.044147,2.349492,0.0
-0.404454,8.283233,-0.538462,-10.08318,55.859851,2.750089,-1.0
0.099649,26.035306,-3.895963,-70.897871,64.244497,1.060646,-1.0
-1.0,-0.621887,-7.4535,-40.980483,50.076718,2.908671,1.0
-1.224939,14.77797,-1.936773,-8.442197,44.333253,1.825207,0.0
0.361873,7.836991,-2.615799,-59.410589,68.106346,1.258989,0.0
0.0,16.518131,-4.807486,-82.901887,72.243715,2.337352,1.847246
1.0,30.491823,-3.481767,-22.099691,53.436465,1.257503,1.0
1.0,22.620955,-3.6463,-57.086785,75.848454,1.988983,1.0
0.468522,14.233043,-3.607765,-84.943167,64.302595,1.901658,0.0
1.0,28.24952,-2.046206,-80.271602,70.211452,1.272661,-1.0
0.0,28.641482,-1.202195,-19.146036,65.956439,1.326212,-1.0
0.147879,30.512604,-5.934353,-28.76479,69.294974,2.142031,0.0
1.0,-0.035456,-11.822501,-37.969943,66.066424,1.348395,1.0
-1.29457,26.27278,-2.211199,-11.699662,52.322648,2.47147,0.0
-0.520261,-0.899009,-7.718926,-46.019585,46.612863,1.704819,-1.0
1.261325,19.310737,-8.999465,-7.996135,71.866686,2.155285,1.754849
0.126008,19.149803,-4.224951,-48.613697,70.297352,2.638676,1.40586
-1.0,23.540124,-5.796721,-67.328705,77.974439,1.53961,1.0
0.922051,20.473679,-9.268165,-33.772032,65.911345,1.90157,-1.394515
-0.833702,6.647625,-5.983147,-23.410183,68.205506,1.785537,1.0
-0.123511,5.854664,-2.950447,-26.819308,49.481129,1.192429,-0.522805
0.333761,1.314656,-0.771321,-92.074735,50.621519,1.410212,-0.865792
1.0,8.894197,-4.321421,-79.869486,48.422293,1.044103,1.884164
