mk_φ10,zx_ψ21,zx_λ72,jl_ψ23,zx_λ74,mk_φ15
0.423459,0.635936,-5.54498,-59.070064,-12.190985,-94.936018
0.912933,1.0,4.367534,1.523552,5.903978,-90.789532
0.619183,1.0,-4.039053,-29.05364,-1.506562,-93.459562
1.302708,0.385654,2.022103,-62.777466,-10.261624,-90.216745
0.479904,-1.0,-3.516822,25.979696,-5.442575,-92.855741
-0.133383,1.526074,-2.850117,-90.79268,1.890001,-93.21412
0.834623,1.0,-0.512074,-51.521655,-13.499357,-93.589074
0.422502,0.741426,-2.836841,-60.647555,8.133406,-93.282771
0.747157,0.0,0.449297,-46.911562,3.339654,-94.17716
0.95171,1.0,-2.523039,14.786602,-10.608182,-93.348732
1.848386,0.986334,2.162765,-14.614123,-5.498367,-92.33954
1.394178,0.917701,-5.756827,-8.945682,0.927745,-94.257066
0.89775,0.0,-0.016423,14.668929,-2.481319,-95.960432
0.441057,1.0,2.918397,-80.820085,-7.480259,-96.124604
0.87821,-1.198935,-0.529007,-28.985561,-6.344293,-89.941179
0.635252,-1.0,-2.06061,13.386491,-9.929152,-91.745819
0.505302,0.0,-8.180555,11.577137,8.101451,-90.228371
0.936805,-0.363199,2.179673,-40.704047,4.545064,-92.728801
0.10236,-1.0,0.397864,-30.281814,-17.158737,-89.528549
0.814704,0.0,-0.192264,-5.198409,-0.813395,-91.012842
0.454164,1.0,2.55806,-35.080771,7.172338,-96.09197
0.104227,0.737822,6.41622,-72.340468,6.533588,-95.232145
1.525597,0.0,-0.711161,-14.255785,-7.831545,-95.202277
0.151579,-2.18693,0.923564,-46.863763,-2.225089,-93.46025
0.744393,1.0,-2.051464,-68.605222,-12.496015,-93.433408
1.088403,0.041211,-0.535093,-14.291471,-3.254917,-93.668602
1.31439,-1.0,1.651234,-33.993734,-4.103201,-93.60165
0.616304,1.0,5.954694,-80.536248,-0.546693,-91.335034
0.65211,-0.917831,7.223817,-54.661135,-5.109068,-94.891164
0.536175,-0.425746,1.938362,-53.961933,5.534658,-93.982011
1.073442,-1.0,3.631552,10.963436,-0.509345,-91.974248
-0.147671,-0.306955,-3.091848,-73.503098,6.729688,-91.876347
0.822669,0.0,-3.036049,-13.320132,2.758956,-90.305238
1.523816,1.0,-2.000634,-0.927096,-13.085892,-92.104095
0.62575,1.0,-0.220618,-79.03889,-8.801233,-89.856534
-0.054958,-1.0,-4.029365,24.399821,-9.494318,-94.927018
0.873662,-1.0,-1.543265,21.265072,-3.968338,-95.672362
0.468333,1.534212,2.491707,-83.969229,-8.066735,-92.170572
0.673894,-1.0,-1.462404,17.449077,-11.877264,-91.084228
1.286284,-0.569172,1.798272,-60.505251,-5.439942,-92.147836
1.421539,0.240735,7.593963,19.560657,-3.93679,-93.728839
1.163895,-1.0,-5.163784,18.884287,-1.860167,-95.877002
0.022883,0.0,-4.688458,1.006396,-12.808683,-92.531692
1.070819,0.572782,-1.619239,-94.405889,0.787836,-90.267123
1.057586,-0.294184,1.916502,-86.467687,-0.599032,-92.917414
0.691278,0.749341,-2.503033,-41.011337,-5.630547,-95.260169
0.549305,-1.0,3.6218,-21.891955,0.65658,-90.611959
-0.433994,-0.156669,-6.007467,-49.971176,-4.993484,-90.257907
-0.258169,0.630313,4.97182,-28.427191,-1.140835,-90.561437
0.689624,1.0,6.07468,26.903534,-5.17217,-90.496637
0.291513,1.753378,0.74718,-86.823035,-6.992093,-92.05384
0.919664,0.183508,-0.513098,-82.237703,6.177679,-91.441563
-0.41043,0.109548,-0.949536,-27.100013,-5.807775,-89.556069
0.798615,-1.0,-5.124873,-80.566236,-5.18799,-92.456241
0.144971,-0.159007,0.505146,-35.634967,-5.409697,-95.872988
0.877166,1.0,-5.145743,-74.502103,-1.372745,-91.638603
0.629059,-1.0,1.758563,-88.41303,-1.627396,-91.959612
0.657929,1.394993,0.159266,-73.736741,-3.604333,-95.564142
0.365437,-1.0,-0.937061,-11.258838,6.461541,-96.220087
0.697061,0.748495,-0.489748,21.002235,1.025715,-89.347473
1.382668,-0.758461,-0.913488,26.20712,-6.530079,-89.924326
1.156066,-0.146358,-2.774875,-81.248747,2.637131,-90.651488
0.894648,-0.783254,1.471644,-47.275791,-3.206891,-90.979165
0.834339,-0.960707,-1.498271,-57.859137,12.210485,-90.777858
0.911684,0.0,2.352876,-34.004528,5.824777,-93.62239
0.873031,-1.086797,0.579031,-89.870221,1.2395,-90.153541
0.804158,1.235482,-3.325001,-88.759698,4.194931,-93.845974
0.706543,-1.0,2.680362,-93.276653,-11.35471,-92.98448
-0.474415,0.0,8.085717,-12.510027,-1.03888,-90.61722
0.43982,-1.130883,-0.487468,13.535451,-4.596963,-93.923656
1.305748,1.19365,-0.740259,-61.745658,7.617412,-90.474696
1.161204,2.653001,7.986151,25.411757,-13.9071,-93.870118
1.536822,1.0,1.977691,-22.271671,-0.592268,-93.886211
0.321254,0.0,5.323756,23.403276,-9.165124,-94.819347
0.702665,0.0,0.645706,-44.53414,1.837064,-94.59405
-0.326399,0.713387,-2.197617,-25.786202,3.018467,-91.002197
0.50318,-1.0,-5.067673,-3.544886,-13.69627,-95.869572
0.679866,-1.0,1.403608,-52.177983,6.977378,-89.329064
0.335705,0.0,2.718937,-43.51956,-2.30933,-91.570367
0.831485,-1.685564,-5.317588,22.607285,3.127623,-90.408862
0.830059,1.0,-5.845539,-25.837201,-14.715035,-90.203882
0.978926,-0.909516,6.09775,-8.588983,-1.470584,-93.008472
1.414982,0.0,-0.083673,-80.78476,-3.636574,-92.268237
1.176872,-1.447546,-1.563325,-13.987425,3.589999,-94.365188
1.543893,-0.08384,-3.38814,27.200627,2.075782,-93.13438
0.406032,-1.046175,1.837225,-95.12866,-13.725614,-89.386367
0.237199,0.001949,7.167483,-82.057409,-0.372876,-94.731195
0.076941,-0.675059,-3.085074,-83.208152,12.0612,-92.068132
1.057845,-1.0,0.239733,-50.010652,-2.060855,-93.3915
1.520824,1.0,2.191816,-80.665355,4.09367,-89.376872
1.036333,0.0,2.279395,-13.770404,-8.379165,-90.501103
1.15556,-1.0,2.586015,-41.030928,14.330167,-92.716974
0.38238,0.290354,-12.713734,14.054215,-4.276561,-96.382726
0.793343,0.0,-2.394826,-5.299202,-12.11598,-93.276415
0.928871,-0.501891,3.74342,-1.109279,1.953571,-93.812752
0.593796,-1.0,-1.71959,-1.777118,-6.11117,-91.423203
1.370402,0.0,0.930542,-45.730242,-10.72651,-91.881328
0.127321,-0.074636,4.881826,6.505165,-6.630237,-93.367993
0.952878,1.0,-0.218216,-7.189262,-1.558,-92.917455
1.495128,0.188078,-6.101124,-11.681204,-1.196856,-89.809254
1.199003,-0.012489,1.57285,-61.497057,5.845625,-89.70511
0.785586,0.0,-3.913122,9.927161,-23.713942,-94.854738
1.591552,0.311041,-0.458206,-67.529302,-0.913977,-95.364885
-0.418314,0.117039,3.663814,-87.177021,-6.117544,-93.688
1.301205,0.0,0.917341,-53.949544,-2.199557,-94.765265
0.234449,-0.037247,-0.781742,-81.165686,-7.469129,-89.352993
0.367459,0.169065,-1.267907,-61.508393,0.154431,-95.548837
-0.069586,0.0,6.313338,-42.555853,-6.951547,-89.485696
0.612833,0.920423,-3.158335,-90.842067,-11.060464,-92.281567
0.301154,-0.678931,-7.650592,-43.637402,-4.813502,-94.211212
-0.167252,-1.0,4.20927,-63.235289,-5.143021,-90.102971
0.146197,1.0,-1.729171,25.644068,-0.052184,-94.443698
1.157096,0.0,5.253426,-37.825404,-7.835083,-89.98922
0.453732,1.326502,-0.192263,13.932447,-8.963986,-89.358823
1.252325,0.0,-3.200471,15.62424,-2.996762,-94.70016
1.157382,1.0,-2.796772,-51.901906,12.337166,-91.075184
0.736443,1.0,2.464081,-3.794542,-10.173979,-94.262137
1.140314,1.933921,0.664571,-89.271007,3.898366,-89.571763
0.398133,-1.0,-3.065588,-63.900144,-2.365419,-93.994048
0.383906,-1.0,0.376334,-14.226476,-7.521269,-90.052454
0.914944,0.234972,-4.539611,-4.946861,-0.083428,-92.266015
0.112629,0.0,6.124597,-44.888595,-2.234699,-95.363452
0.999802,0.0,1.557314,-10.928541,-10.72304,-93.518389
0.233137,0.0,-5.294681,-74.034143,-2.375697,-93.632689
1.225299,1.380524,4.408281,-75.523247,-0.525312,-92.422994
0.752766,1.013636,2.680476,-7.834896,1.998216,-95.904022
1.148837,1.0,-0.176847,-89.204491,-8.341751,-95.184422
0.891321,-1.830121,-0.628164,-21.266992,-4.258974,-95.504247
0.70173,-0.18667,-3.502765,1.777041,-4.318061,-89.774969
-0.153159,0.515489,1.482292,-17.651656,1.324944,-91.540362
-0.103205,-1.0,1.219946,-93.712791,-5.375413,-96.310551
1.016185,0.021547,0.785966,-94.636044,0.061077,-96.199706
0.057022,2.74912,4.06052,28.825569,-5.611349,-92.60647
-0.37957,-1.0,-1.807574,-32.675982,-5.39816,-95.733649
0.864673,1.45501,1.869905,-2.707696,-2.38409,-90.57506
0.626524,0.328476,0.297807,-42.211939,-19.420327,-91.582494
-0.434594,1.0,1.858045,18.94076,-6.268066,-96.340474
1.481997,0.672156,4.842201,-18.242155,-2.332367,-90.327589
0.356365,-1.0,6.929182,-88.245929,-20.077795,-93.302833
0.974247,-0.358623,6.922902,19.187513,-2.5578,-93.390477
0.588717,-0.451364,-11.484652,-73.314105,0.143313,-91.609362
0.708179,0.597429,7.317108,5.228986,1.914679,-93.677929
0.257785,-0.489028,-0.732169,-2.124355,-7.399503,-91.598584
0.448537,0.259519,-5.195856,-45.91488,-4.273446,-91.393435
-0.762224,1.699827,-7.485544,-32.765149,-6.783519,-91.528151
0.562526,-0.191322,-1.416526,-47.034628,2.171123,-93.051395
1.863208,-0.511871,0.70387,8.102436,0.342311,-92.225563
0.659901,0.340741,-2.18069,5.797243,-16.827347,-95.51065
1.879666,0.764874,9.800459,-8.00085,1.373004,-95.231688
0.125543,1.819312,-0.800643,-12.686363,-5.229485,-95.362259
0.659001,1.0,-4.461421,-61.235323,-0.621672,-95.294013
0.498497,0.042578,-3.157399,-50.325624,-10.079542,-90.996805
0.639905,-1.0,-3.296041,24.792873,14.460615,-95.855046
0.909308,-0.13746,2.352676,1.693812,2.18876,-93.386334
1.181756,1.0,0.81381,-57.975699,-5.47098,-96.361798
0.696575,0.791388,1.843792,-66.286715,-1.777776,-96.088538
0.331884,-2.329078,-1.471409,-16.655382,-0.566715,-95.184579
1.477853,1.0,-1.357983,-58.964228,11.35209,-96.298179
1.023741,0.839669,-3.143894,-31.9699,-0.411971,-92.79273
-0.54012,-0.267461,1.179062,-18.884817,-13.611746,-89.547106
0.140585,0.30863,-7.710056,-52.895159,-7.833904,-94.051397
1.73407,0.031116,1.426832,-21.900348,-12.335022,-95.379142
0.923629,1.0,0.313421,6.252411,7.224908,-89.443366
0.991812,1.0,1.445902,-81.308043,11.351382,-90.117604
1.039607,-0.879156,-2.076068,-94.973943,-11.29323,-96.003263
0.42559,0.0,-4.937337,-16.76854,-4.905921,-92.063323
0.979025,0.379586,-3.260281,-16.488401,3.74955,-89.954156
0.678292,-0.575175,-0.361689,-71.547347,-6.976001,-91.687064
1.903536,-1.288237,0.283255,-5.547638,-2.360462,-91.367161
0.665548,0.0,2.454054,-27.141907,-3.615282,-91.908137
1.312635,-1.125612,0.744782,-93.061087,-8.080536,-91.548836
-0.075321,0.0,0.65854,-28.923043,-11.697329,-90.714046
1.280789,-2.254899,-2.839836,16.279962,-1.245816,-94.927881
0.603784,1.0,-7.939243,-60.715838,-9.326335,-93.783648
1.095387,0.522663,4.064324,-90.004228,-9.968982,-95.730581
0.005096,-0.678113,0.052724,-67.656656,-1.895407,-93.942151
-0.076967,-1.0,-3.702529,-0.212331,-5.986807,-89.736808
0.748908,0.0,-2.321994,18.632303,2.115837,-93.380306
0.246612,1.422217,6.624972,-22.973312,-3.731527,-90.529838
1.012375,0.952547,-5.895492,25.410473,-7.915561,-90.208893
-0.389704,-1.069453,1.643892,-80.490042,-4.581239,-94.921177
1.065543,-0.80266,-0.568958,-92.744869,-4.838274,-94.290702
1.189268,-0.376934,-3.678549,-28.540733,-12.965669,-92.70961
0.406076,-0.768593,1.596372,-82.873078,-4.543411,-93.917227
-0.955042,-1.0,3.959352,-31.202725,-5.130304,-92.357213
0.362136,0.0,1.192454,-78.261756,-6.569911,-96.30776
0.694509,-1.0,-6.609167,9.912891,-4.785619,-93.921992
0.910933,1.0,1.282177,28.590151,-12.651212,-94.640224
0.712859,-0.652146,-2.766113,28.857902,3.425575,-94.04894
0.820244,-1.0,-3.826253,-72.393524,-18.048026,-90.891302
1.5243,-1.787484,3.968068,-58.673052,1.48661,-91.952439
0.653708,0.230134,1.570728,-46.589114,6.287785,-96.377773
0.568578,0.0,-6.554686,-93.116189,-5.514083,-91.130957
0.848281,-0.85259,0.586239,-87.711319,-5.969442,-95.859362
0.033296,-1.0,3.674726,-43.372377,-4.416525,-92.435775
1.294386,-0.303812,6.340154,-80.689661,6.839913,-91.352474
0.318357,0.0,-3.277618,-8.131037,-6.693421,-96.073079
0.158687,-1.014441,-2.786006,-63.333134,-0.334108,-92.832958
0.783947,-1.0,5.286836,-84.913632,2.400287,-94.509905
0.589511,-1.0,2.294785,-12.718224,-15.142319,-93.80189
0.15014,1.0,1.448992,20.844993,-7.819227,-92.937201
0.207071,-1.072048,-1.585427,-81.236158,-4.538964,-92.875137
0.467821,-0.650019,0.307799,8.78524,-0.690567,-89.959772
0.104324,-1.0,2.979994,-49.353869,-7.273619,-92.513609
0.027958,-0.401682,0.936635,-10.909715,4.414831,-91.233577
0.40508,-1.0,-0.157078,-23.823555,-5.286556,-93.372038
0.722254,0.0,0.419294,-12.627372,-0.384553,-95.848622
0.404018,-1.0,1.614278,20.18455,2.625889,-91.2707
0.405558,1.0,-1.641414,-57.547832,1.662509,-94.684005
1.195903,-1.0,0.205001,-86.538444,-4.883918,-94.052511
0.149116,-1.0,1.386129,-51.181572,-1.627524,-95.528429
0.398559,0.0,2.852391,-35.807382,-9.524069,-91.643051
1.024631,1.372114,1.852763,-53.879786,-7.298221,-94.096597
1.018803,1.062705,-5.307919,-87.552175,4.636008,-91.157239
1.148478,1.673174,1.288014,-21.753849,-6.16487,-90.417764
0.550306,0.217978,2.056697,11.243938,2.74225,-91.370629
0.86863,1.0,-1.290261,27.426093,-3.663032,-91.998115
0.945866,-1.0,-0.881075,22.937066,-7.872298,-91.934782
1.154225,-1.463066,-7.392318,19.786584,-9.125594,-93.277922
0.674979,0.0,1.611198,-90.595836,-7.485051,-95.050399
1.545233,-1.069963,-4.779225,-23.011342,-7.55761,-93.746822
0.595534,0.6752,-4.6337,-93.00179,0.453901,-96.244442
0.033061,0.0,-5.143052,6.433455,-13.919776,-91.258463
0.19558,0.0,1.720691,-78.786904,-26.117462,-95.930834
0.356459,1.213679,-4.682408,-69.690319,-6.435441,-91.062796
0.643387,0.337416,0.348945,-54.805698,-4.795574,-91.832436
1.126375,-1.63235,4.37532,-47.011002,1.11061,-92.656991
0.664353,-0.400145,-3.56911,-48.526731,1.731069,-91.859198
0.806292,-1.0,2.750869,-0.203905,-7.903317,-96.327255
1.346455,1.0,-1.628343,-79.49914,9.519529,-93.809676
0.44524,-1.0,3.03732,17.136664,-11.837702,-91.283367
1.587371,0.0,1.959925,7.676152,-19.501938,-89.475306
1.058909,-0.964732,-1.699427,-31.139896,-0.677056,-92.001222
0.888688,0.701083,1.452367,-91.545276,-5.767038,-95.311994
0.558481,0.0,0.068445,21.459371,-11.198404,-90.332261
0.675274,1.514239,-0.210158,-11.127979,-10.275404,-94.507131
0.550433,0.601627,-2.155585,-12.391882,-12.341983,-92.677671
0.49255,-0.855187,-0.592397,-51.430184,0.610647,-89.788758
0.908235,-1.0,4.23667,-78.279265,-8.625382,-94.705457
1.333902,0.982633,0.142254,-60.609898,-2.268457,-91.44159
0.559383,0.0,-3.282165,-5.247965,-8.240726,-91.358745
0.541355,0.389626,1.859946,-12.845119,-2.123666,-96.149842
0.482871,2.228989,2.46768,-10.655953,-0.552069,-90.035384
0.615133,0.0,1.743455,-55.237992,-7.515643,-91.506047
1.437972,-0.772777,5.261819,-89.237333,-6.882598,-90.959435
0.782483,-1.33036,-1.295839,-68.646888,-5.671584,-95.490083
0.131516,-2.084799,-0.260688,1.796618,10.006425,-89.9556
0.907347,1.0,-0.738461,11.681134,3.86772,-91.97237
1.097408,-1.0,3.209969,-38.546207,6.902118,-89.473564
0.883984,-0.450858,5.349961,-34.749879,-2.179833,-95.151421
0.50898,0.949631,-4.117052,-15.042828,-6.326359,-89.5035
0.678664,-1.177145,-3.680894,-0.371068,-7.263316,-91.902074
0.07672,-2.954876,-6.367429,-27.813739,-1.792914,-94.898427
0.604792,-0.136207,-1.26063,-3.864711,-8.434792,-91.170989
0.446177,-0.54881,-0.981161,-27.496996,3.04136,-94.14287
0.217771,-1.0,-0.166577,-19.867785,8.801485,-93.8108
0.326663,0.0,-2.218303,-53.988637,-10.108262,-95.161241
0.851594,-0.887338,-0.319888,-24.1538,-5.961316,-91.426141
0.546124,0.0,2.977407,-68.639494,-2.541308,-94.630033
0.794103,0.0,2.809181,-44.337237,-3.129178,-95.864046
-0.225426,0.0,-1.282162,-51.370932,-9.255496,-94.233564
0.45998,0.0,-7.020507,8.199014,3.271428,-94.424233
1.137244,-1.084745,-2.168757,-55.298295,-3.085004,-92.51589
1.386618,1.0,0.362887,-13.816991,-11.02328,-95.897344
0.290734,0.025544,8.122576,-80.416406,2.326857,-93.055595
0.751933,-1.0,-2.717996,-6.991324,-9.423542,-92.67723
0.72075,-1.0,3.349597,-46.521273,-5.142074,-96.090927
1.046141,1.0,1.126197,17.191771,1.449545,-94.176302
0.030252,0.0,5.681754,-71.043808,-2.735501,-90.806555
0.269337,0.0,-1.464014,-85.55801,-21.74546,-90.321324
0.929835,-0.8441,-1.364485,18.031609,-10.174297,-91.736653
0.843005,0.0,-5.01109,24.149136,6.195734,-91.716772
1.975245,0.0,-1.915473,-11.089406,-0.164259,-90.506949
1.547263,-0.093676,-3.213877,8.431575,-11.452401,-93.592375
0.654249,-0.857511,-0.76249,-53.879362,-0.887802,-94.193158
0.71139,-0.823692,0.131796,-0.332988,4.578549,-94.50134
0.394896,0.54744,-3.279163,3.563131,-0.525411,-90.410728
0.343318,-1.0,-5.247756,-90.348228,-1.512309,-94.317165
1.325959,1.0,2.265336,-40.532457,-4.0619,-94.590471
0.268475,-1.285866,-7.140518,24.000395,-5.31528,-90.923702
0.550792,-1.0,-5.378616,-41.076035,-3.185366,-89.521403
0.377074,-1.0,0.557388,-88.742226,-7.701209,-94.491831
0.692971,-1.0,4.517992,-51.332245,-1.978026,-90.108565
-0.299304,0.224451,-5.304818,-37.888911,-8.905363,-91.305679
-0.335822,0.0,7.625671,-20.478902,-0.044736,-93.382746
0.722672,0.0,2.966143,26.510794,-0.524004,-93.879665
1.449627,-0.262749,2.540304,-93.514486,1.080712,-91.91315
0.582654,0.0,2.698791,6.999479,-2.42319,-94.984375
0.361248,0.533259,0.48983,-26.532763,2.544824,-90.420782
0.436912,1.0,0.146273,6.801147,2.108754,-91.811004
0.688465,-0.402736,-3.262002,7.629915,-0.261284,-92.552404
0.38029,-1.197882,-1.955286,-67.915996,-8.643005,-91.228135
0.694199,0.981745,-5.688018,11.722618,-14.068133,-94.487722
-0.107214,1.070365,-5.670453,-27.581533,-2.309197,-90.921787
0.965565,-0.919777,-2.332888,-94.743115,-11.198349,-94.792409
0.816312,-1.0,-1.827686,-72.782502,3.531579,-92.997373
1.043441,1.0,1.568638,-44.278627,-5.939124,-92.436362
0.492175,1.0,0.063002,-37.800957,-5.083611,-95.238776
0.704856,-1.378456,0.315345,8.248811,-4.014165,-93.908544
0.520852,0.0,8.141628,-47.945088,-6.933328,-93.625812
0.790423,0.769871,5.479425,1.023761,-6.015095,-91.998013
1.81365,0.0,-7.595507,-88.245787,-11.339667,-93.051973
0.30849,-1.0,-3.589234,-79.298488,-2.502956,-94.651973
0.544786,0.0,-1.936045,-81.077757,1.330938,-90.580252
-0.594187,-0.392697,-5.773183,1.789187,-5.075608,-90.504376
0.740574,0.0,-3.644972,-42.1898,-9.368571,-94.331739
0.851747,1.61317,1.032092,25.156818,-8.742969,-93.663225
0.987705,1.733632,3.26829,-81.719148,3.579617,-89.345019
0.87831,0.985211,5.535053,-88.671927,0.09078,-95.930343
-0.463578,-1.0,-3.027093,-22.802913,4.067938,-91.586748
0.9566,0.0,1.786018,-35.234493,8.429957,-94.282794
0.544921,1.520033,1.980889,-74.216382,-2.307345,-90.474345
0.854687,1.0,-3.204208,-80.750366,-4.021158,-91.936054
0.532705,0.236358,1.653994,7.417339,-7.10342,-92.143461
1.950718,0.459926,5.157849,-16.138457,-8.641257,-93.485169
0.852509,1.310519,0.313807,-73.51087,-4.418934,-90.967697
0.171895,0.0,-2.153466,-2.64731,1.595027,-89.610185
1.787614,-0.86533,2.195564,-71.150164,-8.619224,-92.007003
1.172305,-0.206262,-3.254428,-44.736156,6.945575,-94.309249
0.752562,1.0,-2.529429,-17.792988,-8.67775,-90.736669
0.441167,1.362572,5.012669,-13.861911,-1.811565,-93.054897
0.723059,0.0,-5.787826,16.981475,-9.032273,-91.383036
0.996998,1.355394,-0.304291,-80.852816,-2.92041,-91.882978
-0.541697,-0.11129,7.54986,-68.147739,-2.507028,-91.450248
0.926861,0.0,-1.312017,23.112214,-7.965693,-90.613234
1.106538,0.732534,-2.682335,-86.160396,-4.747167,-93.542024
0.128771,-0.327241,-2.692761,-6.920637,-5.943921,-92.187375
0.527912,-1.0,0.013042,-30.007167,3.429636,-93.408182
0.289016,-0.974797,3.874945,-17.546005,-2.957065,-93.888692
0.10703,1.0,2.260263,5.074996,4.160367,-94.82881
0.366645,0.0,4.966294,-55.618253,-5.433643,-96.110003
0.538276,-1.985101,8.383758,-45.925511,0.097187,-92.869712
0.621447,0.0,0.691109,-38.560845,4.699082,-93.119785
1.571891,0.0,6.09353,-18.447683,-1.81636,-89.859151
0.411005,-1.77755,-4.667205,-73.974532,2.940004,-94.244615
0.6657,1.0,-2.57652,3.886773,-2.219277,-93.052056
-0.164143,0.0,1.429922,-58.293977,0.775942,-89.499469
0.762516,-1.0,1.62512,-77.856733,-11.022877,-93.170624
1.134543,0.216153,-0.927219,11.414055,-10.413352,-92.483609
1.159434,-0.800132,-1.742998,-10.39494,-6.385908,-95.802905
0.953447,-0.106734,-7.968049,-89.699921,-10.411244,-90.569654
0.773392,1.210641,10.168858,-77.645861,-4.123154,-95.987393
1.549295,1.430182,1.418107,11.23656,-4.659261,-95.55938
-0.018276,1.0,4.113681,14.589906,3.614239,-90.706322
0.117046,0.71433,-4.5209,-70.36138,-3.468847,-92.169349
2.173798,0.817436,-3.859724,23.352716,-1.73552,-93.65941
0.699973,-0.398142,-3.068996,-57.425249,-3.607556,-95.844016
0.156596,1.744717,-9.281237,-59.435435,2.709309,-90.562209
0.606803,-1.0,-1.367579,-9.852926,-13.780004,-93.21488
0.401689,-0.894094,2.285031,8.877098,-1.862078,-93.981723
0.729597,1.505439,0.568717,-17.098994,-5.34346,-90.186572
-0.155634,1.0,-1.799534,11.604748,3.518838,-95.081648
0.583396,0.0,5.821348,-64.099301,18.688373,-90.000112
0.322935,-1.0,0.518288,-70.510737,-12.928235,-92.188402
-0.073127,0.0,-0.865964,-52.580974,-9.579859,-90.69842
0.961153,-0.430131,-2.506442,-59.71813,7.073063,-89.576448
0.7422,1.0,0.810413,-42.493365,0.282083,-89.75183
0.979651,0.0,0.834393,-70.756899,-3.383313,-95.500047
1.01437,1.374592,-3.063818,-19.062041,-0.145403,-92.483339
0.804401,1.0,4.084391,28.984802,4.169492,-96.067925
0.705377,0.899353,-0.492035,-46.880291,-4.413804,-93.51883
1.013402,0.0,0.073569,17.911243,-5.399451,-91.040845
0.459976,1.0,9.4699,-14.815639,-12.467662,-93.406095
1.868822,0.769437,3.718406,-34.056736,-14.298238,-96.012931
1.178078,0.764609,0.687722,-52.352609,-8.812201,-95.791391
0.04603,0.519179,1.209185,-87.878557,2.43148,-94.71275
0.770319,-1.225651,-3.691253,22.34776,-3.277681,-90.166466
0.95656,0.022259,0.696724,2.409726,-9.679341,-91.231818
0.909206,0.0,-5.73329,-65.242495,-6.883057,-92.360792
-0.329365,-1.035647,-2.32016,-71.59489,0.679107,-91.076211
-0.06681,-0.479466,2.796233,-93.127979,-8.169202,-94.742079
0.626725,1.072796,-3.519114,-61.584899,-5.178184,-95.486835
0.793747,-1.0,-6.367621,9.795231,-5.098942,-93.949477
0.462196,0.526029,6.472971,-9.256231,5.225475,-96.314579
1.499817,2.23058,3.426536,-62.502202,-2.226255,-96.075034
-0.203667,-1.0,-2.406849,3.546359,-2.328625,-92.170319
0.571711,-1.0,-3.408417,-74.716667,-3.069765,-89.436233
0.17941,0.668026,3.154311,6.273657,5.448997,-89.476443
-0.325313,-1.281383,3.168286,-72.264836,-7.657292,-93.593003
1.180323,2.149211,4.202069,-79.395284,-4.379223,-92.972259
0.173943,1.212585,2.77769,-26.493487,-13.760813,-91.001227
1.059963,-0.739234,-0.312971,-87.989949,-3.082963,-89.437964
1.218897,1.0,-4.14136,-38.452809,-5.837317,-94.182301
0.7934,0.0,5.488943,-3.442728,-6.583284,-95.525977
0.626226,1.0,0.472912,-63.025917,-10.09249,-94.701583
0.932208,1.0,3.598034,-84.15175,6.670574,-90.587255
0.605181,0.0,-2.707785,-46.208153,-7.833636,-90.724109
0.909902,-1.699432,5.859186,-85.497806,-4.205419,-96.324699
0.556964,-1.496636,-1.661679,-40.56328,-2.640922,-95.936792
1.10282,-0.065436,7.635506,-1.123859,-5.86195,-91.794124
-0.826752,0.0,2.352822,-71.423527,-0.725981,-96.359741
1.331181,0.0,0.905774,-78.2805,-7.221651,-92.478428
2.168563,-1.0,-7.356786,-27.976496,3.783598,-93.180418
1.073361,0.946603,3.946728,27.417163,-18.889774,-89.494659
0.601525,0.0,-1.028868,11.916544,-5.202743,-94.177242
0.07054,0.0,-0.173544,-17.275414,3.980705,-92.168648
0.88561,1.0,-3.325902,-30.839522,8.108246,-91.014985
0.859833,-0.249992,-7.357403,-47.931295,4.943902,-93.365489
1.163971,1.0,7.150616,-54.1191,-4.207138,-90.161401
0.933204,0.0,-1.669198,-33.459485,-8.142053,-92.326551
-0.162072,0.59181,3.339179,-25.034059,-11.30019,-94.392267
0.589165,1.0,-3.951739,-65.125932,-1.068712,-91.516972
0.204727,-1.0,1.521438,-2.605685,-13.642233,-89.644288
-0.102649,-1.527685,-0.922461,-36.283141,-12.491399,-93.074354
1.226488,1.082139,3.981774,-71.414837,-0.682336,-92.835396
0.665511,-1.0,3.285892,-9.750442,-11.337911,-96.349531
0.503161,1.0,3.945435,9.189175,-15.121154,-91.985253
0.496456,0.0,-8.558088,-12.578553,1.872606,-92.212665
0.444495,1.0,2.384324,-43.309449,-5.830243,-91.329408
0.807926,-1.888487,-6.011523,13.8872,-2.208843,-92.066315
0.41494,-1.0,-3.10057,6.701945,-3.345278,-91.85056
1.065431,1.0,9.869886,-40.96923,-6.874656,-92.88075
0.559432,-1.867442,-6.00485,5.710443,-12.46901,-90.615932
1.286806,-0.335602,-3.367304,-71.172603,1.201644,-89.841746
0.141546,-1.51457,0.390006,-81.818725,-18.163964,-95.228594
-0.215091,-0.639443,-5.888673,-28.19364,-8.296999,-92.766821
0.289497,1.0,-3.416818,-8.903892,4.429068,-92.121824
1.049734,0.061466,-7.588971,-73.80247,-14.113473,-91.281378
0.094176,-0.922776,-2.60545,16.394979,-1.473591,-92.221
2.067253,-1.0,8.688354,-77.618051,5.20525,-95.544674
1.398364,0.272186,-4.358115,11.096866,13.157992,-92.042987
1.841395,-0.132652,-1.227432,-4.905792,-0.061899,-94.809991
